no,plate_identifier,Inner.Core.Sample.ID,Sample.Mass.Added.to.Tube..mg.,Date.Weighed,Name.of.Weigher,Notes,Sample.Archived,Sample.Notes,Extraction.Plate.ID,Plate.Well.No.,Plate.Position,Blank.Well.,Sample.Added.to.Extraction.Plate,Name.of.Person.Adding.to.Plate,Date.Plate.Extracted,species,core_type,material,lab_id,�..Well,Sample.description.1,Sample.description.2,Sample.description.3,Sample.description.4,Target,Conc.copies.µL.,Molecular.Weight.pg.µL.,Status,Status.Reason,Experiment,SampleType,TargetType,Supermix,DyeName.s.,Copies.20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted.Droplets,Positives,Negatives
2138,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,strict,mcra_probe,685.0285645,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13700.57129,NA,NA,706.1893311,664.2415771,9552,4216,5336
2139,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,loose,mcra,166.4571075,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3329.14209,NA,NA,172.8970032,160.0522614,19593,2585,17008
2140,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,loose,pmoa,1.527487397,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,30.54974747,NA,NA,2.302605152,0.949787557,15414,20,15394
2141,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,strict,pmoa,0.30533886,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.106777191,NA,NA,0.720039487,0.092127651,15414,4,15410
2142,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,strict,mmox,0.071148172,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.422963381,NA,NA,0.339842469,0.002988137,16536,1,16535
2143,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,loose,mcra_probe,1040.653076,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20813.0625,NA,NA,1069.12854,1012.850586,9552,5608,3944
2144,5D5,"BEPA_PB5
Wood_Inner
Lab ID: 70c",100.7,7/26/22,Qespi,,x,,Plate 5,36,D5,,8/10/22,Cade,8/10/22,BEPA,Inner,Wood,70c,D5,Plate 5,,NA,strict,mcra,67.40415192,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1348.083008,NA,NA,71.41123962,63.41065979,19593,1091,18502
2145,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,strict,mcra_probe,0.139359221,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.787184477,NA,NA,0.446425885,0.021111863,16885,2,16883
2146,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,loose,mmox,2.510130405,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,50.2026062,NA,NA,3.411623955,1.78374517,17360,37,17323
2147,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,loose,mcra,2.217186689,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,44.34373474,NA,NA,3.038288593,1.55957675,18589,35,18554
2148,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,loose,pmoa,0.159413353,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.188266993,NA,NA,0.510677218,0.024149736,14761,2,14759
2149,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.203053579,0,17360,0,17360
2150,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,loose,mcra_probe,0.836403072,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.72806168,NA,NA,1.407799125,0.445659161,16885,12,16873
2151,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.238809273,0,14761,0,14761
2152,5D6,"FAGR_AB3/5
Wood_Inner
Lab ID: 78c",117.6,7/20/22,Qespi,,x,,Plate 5,44,D6,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,78c,D6,Plate 5,,NA,strict,mcra,0.063290238,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.265804768,NA,NA,0.302304864,0.002658122,18589,1,18588
2153,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,strict,mcra_probe,0.089414448,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.788288951,NA,NA,0.427104712,0.00375527,13158,1,13157
2154,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,loose,mcra,1.671716928,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,33.43433762,NA,NA,2.636751413,0.977248073,11268,16,11252
2155,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.228084609,0,15455,0,15455
2156,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,strict,pmoa,0.071152478,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.423049569,NA,NA,0.339863032,0.002988317,16535,1,16534
2157,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,loose,mcra_probe,0.715505958,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14.31011963,NA,NA,1.340051055,0.323891401,13158,8,13150
2158,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,strict,mcra,0.208834752,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.17669487,NA,NA,0.66902858,0.031636085,11268,2,11266
2159,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,loose,mmox,0.990006685,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,19.80013275,NA,NA,1.635101557,0.542191982,15455,13,15442
2160,5D7,"FAGR_ABT14P
Wood_Inner
Lab ID: 86c",103,7/20/22,Qespi,,x,,Plate 5,52,D7,,8/10/22,Cade,8/10/22,FAGR,Inner,Wood,86c,D7,Plate 5,,NA,loose,pmoa,0.640527248,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.81054497,NA,NA,1.160607219,0.305416822,16535,9,16526
2169,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,strict,mcra_probe,0.073462836,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.469256759,NA,NA,0.350899875,0.003085347,16015,1,16014
2170,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,loose,mcra_probe,0.808343589,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.16687202,NA,NA,1.390033126,0.417329878,16015,11,16004
2171,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,strict,pmoa,0.154058859,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.081177235,NA,NA,0.49352178,0.023338623,15274,2,15272
2172,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,strict,mcra,0.066066019,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.321320415,NA,NA,0.315564752,0.002774698,17808,1,17807
2173,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,loose,mcra,1.917422414,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,38.34844971,NA,NA,2.70592618,1.299605012,17808,29,17779
2174,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,strict,mmox,0.137053892,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.7410779,NA,NA,0.439039946,0.020762639,17169,2,17167
2175,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,loose,pmoa,1.772896171,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,35.45792389,NA,NA,2.603761673,1.141207576,15274,23,15251
2176,5D9,"KALA_MLGP
Wood_Inner
Lab ID: 102c",101.2,7/27/22,Jon + Qespi,,x,,Plate 5,68,D9,,8/10/22,Cade,8/10/22,KALA,Inner,Wood,102c,D9,Plate 5,,NA,loose,mmox,0.891135812,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,17.82271576,NA,NA,1.471765399,0.488053143,17169,13,17156
2185,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,strict,mcra_probe,0.077724084,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.554481745,NA,NA,0.37125653,0.003264308,15137,1,15136
2186,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,strict,mcra,0.067716382,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.354327679,NA,NA,0.323448598,0.00284401,17374,1,17373
2187,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,strict,mmox,0.094370559,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.887411118,NA,NA,0.450782061,0.003963411,12467,1,12466
2188,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,strict,pmoa,0.718290806,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.36581612,NA,NA,1.34526825,0.325151861,13107,8,13099
2189,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,loose,mmox,1.699829459,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,33.99658966,NA,NA,2.616300344,1.027631044,12467,18,12449
2190,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,loose,mcra_probe,0.544176459,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.88352966,NA,NA,1.059977055,0.231166497,15137,7,15130
2191,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,loose,mcra,2.847449541,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,56.94898987,NA,NA,3.801189423,2.068733215,17374,42,17332
2192,5E10,"PIST_WP403
Wood_Inner
Lab ID: 111c",101.7,7/21/22,Qespi,,x,,Plate 5,77,E10,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,111c,E10,Plate 5,,NA,loose,pmoa,1.437020421,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,28.74040794,NA,NA,2.266441107,0.840084612,13107,16,13091
2193,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.224296391,0,15716,0,15716
2194,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,loose,mcra,0.829522729,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,16.5904541,NA,NA,1.396215677,0.441993713,17025,12,17013
2195,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,strict,mcra,0.138213187,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.76426363,NA,NA,0.442754149,0.020938255,17025,2,17023
2196,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,loose,mmox,1.010465622,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,20.20931244,NA,NA,1.640713692,0.56705302,16307,14,16293
2197,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,loose,mcra_probe,0.621222198,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.4244442,NA,NA,1.094440818,0.309265554,18943,10,18933
2198,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.21616666,0,16307,0,16307
2199,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,strict,mcra_probe,0.124218203,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.484364033,NA,NA,0.397917181,0.018818216,18943,2,18941
2200,5E11,"PIST_WPX22
Wood_Inner
Lab ID: 119c",102.2,7/21/22,Qespi,,x,,Plate 5,85,E11,,8/10/22,Cade,8/10/22,PIST,Inner,Wood,119c,E11,Plate 5,,NA,loose,pmoa,0.074860521,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.497210383,NA,NA,0.357576817,0.003144046,15716,1,15715
2201,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,strict,pmoa,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.205217049,0,17177,0,17177
2202,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,loose,mcra,5.027135849,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,100.542717,NA,NA,6.199459553,4.013420105,19231,82,19149
2203,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,loose,mcra_probe,0.499218404,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.984368324,NA,NA,0.934897125,0.225994885,18857,8,18849
2204,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,loose,pmoa,3.773051023,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,75.46102142,NA,NA,4.864001274,2.859342813,17177,55,17122
2205,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,strict,mcra,0.183541521,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.670830488,NA,NA,0.486508876,0.043557931,19231,3,19228
2206,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.186932474,0,18857,0,18857
2207,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,loose,mmox,0.334063262,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.681265354,NA,NA,0.726040363,0.117445827,17611,5,17606
2208,5E12,"QURU_RO1
Wood_Inner
Lab ID: 127c",101.5,7/22/22,Qespi,,x,,Plate 5,93,E12,,8/10/22,Cade,8/10/22,QURU,Inner,Wood,127c,E12,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.200159311,0,17611,0,17611
2209,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,strict,pmoa,0.411051542,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,8.221031189,NA,NA,0.893398106,0.144509345,14313,5,14308
2210,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,loose,pmoa,6.511466026,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,130.2293243,NA,NA,8.06196785,5.17483139,14313,79,14234
2211,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,loose,mcra,2.195181608,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,43.90363312,NA,NA,3.080998898,1.49827981,16093,30,16063
2212,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,strict,mcra_probe,0.167983234,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.359664679,NA,NA,0.538134933,0.025447918,14008,2,14006
2213,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.243309662,0,14488,0,14488
2214,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,loose,mmox,1.218677521,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,24.37355042,NA,NA,1.948863745,0.698797762,14488,15,14473
2215,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,loose,mcra_probe,0.756113529,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,15.12227058,NA,NA,1.370099187,0.360521495,14008,9,13999
2216,5E2,"BELE_BB1
Wood_Inner
Lab ID: 47c",103.3,7/25/22,Qespi,,x,,Plate 5,13,E2,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,47c,E2,Plate 5,,NA,strict,mcra,0.073106758,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.462135196,NA,NA,0.349198878,0.003070393,16093,1,16092
2217,5E3,"BELE_BB16'
Wood_Inner
Lab ID: 55c",102.9,7/25/22,Qespi,,x,,Plate 5,21,E3,,8/10/22,Cade,8/10/22,BELE,Inner,Wood,55c,E3,Plate 5,,NA,strict,mcra_probe,0.212199703,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.243994236,NA,NA,0.562483728,0.050358601,16634,3,16631
