,fluxid,ch4_slopes,co2_slopes,ch4_r2,co2_r2,Date,Personnel,Plot,seq_id,Tree_sp,Measurement.height,Chamber.ID,Temp_stem,Temp_air,DBH,Perimeter,Flux.Start.Time,Flux.End.Time,Corrected.Start.Time,Corrected.End.Time,HMS_Start,HMS_End,Gas_analyser,Date_full,date.parsed,starttime,endtime,chamber_vol,chamber_area,glc,pressure,CH4_lin_flux,CO2_lin_flux
242,RM304_125,2.32E-05,0.649619317,0.753203049,0.997056186,210802,JG/LL/TM,Ridge,RM304,ACRU,125,3,23.2,22.9,22.6,,164300,164800,164300,164800,16:43:00,16:48:00,LGR3,20210802,8/2/2021,8/2/2021 16:43,8/2/2021 16:48,0.000981942,0.0272544,0.00831447,101.325,0.034429369,0.963929521
243,RM304_200,3.58E-05,0.344688651,0.951604804,0.996692366,210802,JG/LL/TM,Ridge,RM304,ACRU,200,3,23.1,22.9,22.6,,165000,165600,165000,165600,16:50:00,16:56:00,LGR3,20210802,8/2/2021,8/2/2021 16:50,8/2/2021 16:56,0.000981942,0.0272544,0.00831447,101.325,0.053087725,0.511461956
244,H301_50,3.38E-05,1.181729275,0.427415895,0.992051903,210802,JG/LL/TM,Ridge,H301,TSCA,50,6,21.4,22.6,34,,170400,171000,170400,171000,17:04:00,17:10:00,LGR3,20210802,8/2/2021,8/2/2021 17:04,8/2/2021 17:10,0.002531942,0.0541751,0.00831447,101.325,0.065068698,2.276929912
245,H301_125,1.51E-05,1.278576481,0.793198688,0.999831129,210802,JG/LL/TM,Ridge,H301,TSCA,125,6,21.6,22.6,32,,171300,172000,171300,172000,17:13:00,17:20:00,LGR3,20210802,8/2/2021,8/2/2021 17:13,8/2/2021 17:20,0.002531942,0.0541751,0.00831447,101.325,0.029103162,2.463532972
246,H301_200,1.59E-05,0.908344644,0.330045978,0.997130876,210802,JG/LL/TM,Ridge,H301,TSCA,200,6,21.3,22.6,31,,172200,,172200,172400,17:22:00,17:24:00,LGR3,20210802,8/2/2021,8/2/2021 17:22,8/2/2021 17:24,0.002531942,0.0541751,0.00831447,101.325,0.030662163,1.750178433
247,WP401_50,3.34E-05,0.804852483,0.83773712,0.998797191,210803,JG/LL/AP,Ridge,WP401,PIST,50,6,19,17.6,52,,90800,91400,90800,91400,9:08:00,9:14:00,LGR3,20210803,8/3/2021,8/3/2021 9:08,8/3/2021 9:14,0.002531942,0.0541751,0.00831447,101.325,0.065483683,1.577454262
248,WP401_125,6.45E-05,0.867420319,0.895858137,0.987655153,210803,JG/LL/AP,Ridge,WP401,PIST,125,6,19,17.7,48,,91700,92200,91700,92200,9:17:00,9:22:00,LGR3,20210803,8/3/2021,8/3/2021 9:17,8/3/2021 9:22,0.002531942,0.0541751,0.00831447,101.325,0.126344288,1.699497996
249,WP401_200,5.74E-05,0.762953542,0.917076062,0.998368088,210803,JG/LL/AP,Ridge,WP401,PIST,200,6,18.8,17.8,46,,92300,92800,92300,92800,9:23:00,9:28:00,LGR3,20210803,8/3/2021,8/3/2021 9:23,8/3/2021 9:28,0.002531942,0.0541751,0.00831447,101.325,0.112482941,1.494306856
250,AB11_50,4.97E-05,1.302826213,0.962155075,0.998937115,210803,JG/LL/AP,Ridge,AB11,FAGR,50,6,18.3,18.5,31.5,,93500,94500,93500,94500,9:35:00,9:45:00,LGR3,20210803,8/3/2021,8/3/2021 9:35,8/3/2021 9:45,0.002531942,0.0541751,0.00831447,101.325,0.097156313,2.545564036
251,AB11_125,4.07E-05,0.859660152,0.938010286,0.999595497,210803,JG/LL/AP,Ridge,AB11,FAGR,125,6,17.9,18.6,26,,94800,95600,94800,95600,9:48:00,9:56:00,LGR3,20210803,8/3/2021,8/3/2021 9:48,8/3/2021 9:56,0.002531942,0.0541751,0.00831447,101.325,0.079468427,1.679095409
252,AB11_200,3.21E-05,0.9431654,0.938843082,0.999814624,210803,JG/LL/AP,Ridge,AB11,FAGR,200,6,18.3,18.7,25,,95700,100700,95700,100700,9:57:00,10:07:00,LGR3,20210803,8/3/2021,8/3/2021 9:57,8/3/2021 10:07,0.002531942,0.0541751,0.00831447,101.325,0.062683217,1.841567021
253,WP402_50,1.69E-05,0.750261677,0.885135988,0.999451316,210803,JG/LL/AP,Ridge,WP402,PIST,50,6,19.1,19.6,49,,102200,103200,102200,103200,10:22:00,10:32:00,LGR3,20210803,8/3/2021,8/3/2021 10:22,8/3/2021 10:32,0.002531942,0.0541751,0.00831447,101.325,0.032964698,1.460409131
254,WP402_125,2.98E-05,0.848418742,0.912443049,0.99981704,210803,JG/LL/AP,Ridge,WP402,PIST,125,6,19.6,19.7,47,,103400,103900,103400,103900,10:34:00,10:39:00,LGR3,20210803,8/3/2021,8/3/2021 10:34,8/3/2021 10:39,0.002531942,0.0541751,0.00831447,101.325,0.057904556,1.650910878
255,WP402_200,3.25E-05,0.752988629,0.942151102,0.998967244,210803,JG/LL/AP,Ridge,WP402,PIST,200,6,19.5,19.8,44.5,,104100,105000,104100,105000,10:41:00,10:50:00,LGR3,20210803,8/3/2021,8/3/2021 10:41,8/3/2021 10:50,0.002531942,0.0541751,0.00831447,101.325,0.063257776,1.46471606
256,WB403_50,2.61E-05,0.703922438,0.918587038,0.99908518,210803,JG/LL/AP,Ridge,WB403,PIST,50,6,20.3,20.5,59,,111400,112100,111400,112100,11:14:00,11:21:00,LGR3,20210803,8/3/2021,8/3/2021 11:14,8/3/2021 11:21,0.002531942,0.0541751,0.00831447,101.325,0.050709833,1.36600661
257,WB403_125,3.24E-05,0.83432914,0.844971904,0.995017168,210803,JG/LL/AP,Ridge,WB403,PIST,125,6,20.1,20.5,54.5,,112500,112900,112500,112900,11:25:00,11:29:00,LGR3,20210803,8/3/2021,8/3/2021 11:25,8/3/2021 11:29,0.002531942,0.0541751,0.00831447,101.325,0.062957295,1.619069174
258,WB403_200,2.84E-05,0.818441436,0.968080805,0.99945994,210803,JG/LL/AP,Ridge,WB403,PIST,200,6,20.1,20.5,54,,113100,114100,113100,114100,11:31:00,11:41:00,LGR3,20210803,8/3/2021,8/3/2021 11:31,8/3/2021 11:41,0.002531942,0.0541751,0.00831447,101.325,0.055080074,1.588238066
259,AB10_50,-7.20E-05,-1.139396449,0.560258171,0.498104972,210803,JG/LL/AP,Ridge,AB10,FAGR,50,3,19.5,20.4,,,121200,121700,121200,121700,12:12:00,12:17:00,LGR3,20210803,8/3/2021,8/3/2021 12:12,8/3/2021 12:17,0.000981942,0.0272544,0.00831447,101.325,-0.107750284,-1.705085133
260,AB10_125,2.86E-05,0.662811821,0.815564801,0.992439586,210803,JG/LL/AP,Ridge,AB10,FAGR,125,3,19.5,20.4,,,121500,122200,121500,122200,12:15:00,12:22:00,LGR3,20210803,8/3/2021,8/3/2021 12:15,8/3/2021 12:22,0.000981942,0.0272544,0.00831447,101.325,0.042822118,0.991885295
261,AB10_200,1.76E-05,0.467903443,0.858989637,0.989775878,210803,JG/LL/AP,Ridge,AB10,FAGR,200,3,19.5,20.4,,,122500,123500,122500,123500,12:25:00,12:35:00,LGR3,20210803,8/3/2021,8/3/2021 12:25,8/3/2021 12:35,0.000981942,0.0272544,0.00831447,101.325,0.026349598,0.700208611
262,AB9_50,9.48E-05,0.718751843,0.981818356,0.999492677,210803,JG/LL/AP,Ridge,AB9,FAGR,50,4,19.9,21,23,,123900,124400,123900,124400,12:39:00,12:44:00,LGR3,20210803,8/3/2021,8/3/2021 12:39,8/3/2021 12:44,0.000981942,0.0272544,0.00831447,101.325,0.141529663,1.073403376
263,AB9_125,5.40E-05,0.569656744,0.978457634,0.99273953,210803,JG/LL/AP,Ridge,AB9,FAGR,125,4,20.1,21,21,,124800,130100,124800,130100,12:48:00,13:01:00,LGR3,20210803,8/3/2021,8/3/2021 12:48,8/3/2021 13:01,0.000981942,0.0272544,0.00831447,101.325,0.080698421,0.850740736
264,AB9_200,4.09E-05,0.6685785,0.965670603,0.996604537,210803,JG/LL/AP,Ridge,AB9,FAGR,200,4,20,21,20,,130300,131300,130300,131300,13:03:00,13:13:00,LGR3,20210803,8/3/2021,8/3/2021 13:03,8/3/2021 13:13,0.000981942,0.0272544,0.00831447,101.325,0.061046132,0.998473152
265,RM1_50,1.66E-05,0.565698842,0.560493392,0.999641516,210803,JG/LL/AP,Lowland,RM1,ACRU,50,6,18.8,20,42,,141000,141500,141000,141500,14:10:00,14:15:00,LGR3,20210803,8/3/2021,8/3/2021 14:10,8/3/2021 14:15,0.002531942,0.0541751,0.00831447,101.325,0.032224291,1.099648198
266,RM1_125,1.21E-05,0.436699638,0.441875949,0.997758099,210803,JG/LL/AP,Lowland,RM1,ACRU,125,6,20.3,20,38.5,,141900,142500,141900,142500,14:19:00,14:25:00,LGR3,20210803,8/3/2021,8/3/2021 14:19,8/3/2021 14:25,0.002531942,0.0541751,0.00831447,101.325,0.023488404,0.848889789
267,RM2_50,4.71E-05,0.790396898,0.937012317,0.99953571,210803,JG/LL/AP,Lowland,RM2,ACRU,50,6,19.6,20.1,41,,144100,144600,144100,144600,14:41:00,14:46:00,LGR3,20210803,8/3/2021,8/3/2021 14:41,8/3/2021 14:46,0.002531942,0.0541751,0.00831447,101.325,0.091515353,1.535909074
268,RM2_125,3.46E-05,1.038864683,0.934376657,0.99979733,210803,JG/LL/AP,Lowland,RM2,ACRU,125,6,20.3,20.1,37,,145100,145600,145100,145600,14:51:00,14:56:00,LGR3,20210803,8/3/2021,8/3/2021 14:51,8/3/2021 14:56,0.002531942,0.0541751,0.00831447,101.325,0.067267252,2.018734761
269,RM2_200,4.26E-05,0.692352634,0.704357615,0.999731111,210803,JG/LL/AP,Lowland,RM2,ACRU,200,6,20.4,20.1,36.5,,145900,,145900,150100,14:59:00,15:01:00,LGR3,20210803,8/3/2021,8/3/2021 14:59,8/3/2021 15:01,0.002531942,0.0541751,0.00831447,101.325,0.082807993,1.345388243
270,YB15_50,-4.76E-05,-6.493158069,0.056082499,0.782199608,210803,JG/LL/AP,Lowland,YB15,BEAL,50,6,19.5,20,27,,,153800,153600,153800,15:36:00,15:38:00,LGR3,20210803,8/3/2021,8/3/2021 15:36,8/3/2021 15:38,0.002531942,0.0541751,0.00831447,101.325,-0.09259188,-12.62189179
271,YB15_125,7.32E-05,0.692922226,0.988806444,0.99920452,210803,JG/LL/AP,Lowland,YB15,BEAL,125,6,20.5,20,24.5,,153900,154600,153900,154600,15:39:00,15:46:00,LGR3,20210803,8/3/2021,8/3/2021 15:39,8/3/2021 15:46,0.002531942,0.0541751,0.00831447,101.325,0.142248961,1.346954635
272,YB15_200,4.52E-05,0.441974075,0.984158279,0.99670053,210803,JG/LL/AP,Lowland,YB15,BEAL,200,6,20.6,20,23.5,,154800,155800,154800,155800,15:48:00,15:58:00,LGR3,20210803,8/3/2021,8/3/2021 15:48,8/3/2021 15:58,0.002531942,0.0541751,0.00831447,101.325,0.087877295,0.859142637
273,YB14_50,0.000455757,0.99327885,0.987295458,0.980769553,210803,JG/LL/AP,Lowland,YB14,BEAL,50,3,19.4,20.2,25,,161700,162700,161700,162700,16:17:00,16:27:00,LGR3,20210803,8/3/2021,8/3/2021 16:17,8/3/2021 16:27,0.000981942,0.0272544,0.00831447,101.325,0.682497494,1.487436855
274,YB14_125,3.04E-05,0.986161623,0.819101143,0.999631745,210803,JG/LL/AP,Lowland,YB14,BEAL,125,3,20.5,20.2,22,,163300,163900,163300,163900,16:33:00,16:39:00,LGR3,20210803,8/3/2021,8/3/2021 16:33,8/3/2021 16:39,0.000981942,0.0272544,0.00831447,101.325,0.04550983,1.476778794
275,YB14_200,1.29E-05,1.003783973,0.695417623,0.998819846,210803,JG/LL/AP,Lowland,YB14,BEAL,200,3,20.9,20.2,20.5,,164100,165100,164100,165100,16:41:00,16:51:00,LGR3,20210803,8/3/2021,8/3/2021 16:41,8/3/2021 16:51,0.000981942,0.0272544,0.00831447,101.325,0.019311428,1.503168294
276,YB11_50,8.53E-05,0.603554356,0.976484752,0.999419048,210803,JG/LL/AP,Lowland,YB11,BEAL,50,3,20.5,20.3,24,,171300,171800,171300,171800,17:13:00,17:18:00,LGR3,20210803,8/3/2021,8/3/2021 17:13,8/3/2021 17:18,0.000981942,0.0272544,0.00831447,101.325,0.127696013,0.903515571
277,YB11_125,5.04E-05,0.479910885,0.961217796,0.999777452,210803,JG/LL/AP,Lowland,YB11,BEAL,125,3,20.8,20.3,21,,171900,172400,171900,172400,17:19:00,17:24:00,LGR3,20210803,8/3/2021,8/3/2021 17:19,8/3/2021 17:24,0.000981942,0.0272544,0.00831447,101.325,0.075406374,0.71842238
278,YB11_200,6.32E-05,0.479330421,0.968541678,0.999077448,210803,JG/LL/AP,Lowland,YB11,BEAL,200,3,20.9,20.3,21,,172500,173000,172500,173000,17:25:00,17:30:00,LGR3,20210803,8/3/2021,8/3/2021 17:25,8/3/2021 17:30,0.000981942,0.0272544,0.00831447,101.325,0.094580698,0.717553431
279,YB11prime_50,0.000564542,0.768191312,0.996612622,0.995949953,210803,JG/LL/AP,Lowland,YB11',BEAL,50,3,19.6,20,23,,174100,175400,174100,175400,17:41:00,17:54:00,LGR3,20210803,8/3/2021,8/3/2021 17:41,8/3/2021 17:54,0.000981942,0.0272544,0.00831447,101.325,0.84597996,1.151153098
280,YB11prime_125,0.000249944,0.980662762,0.997449212,0.997374009,210803,JG/LL/AP,Lowland,YB11',BEAL,125,3,20.1,20,21,,175900,180400,175900,180400,17:59:00,18:04:00,LGR3,20210803,8/3/2021,8/3/2021 17:59,8/3/2021 18:04,0.000981942,0.0272544,0.00831447,101.325,0.374547763,1.46954666
281,YB11prime_200,0.000140747,1.115091249,0.982201046,0.999628852,210803,JG/LL/AP,Lowland,YB11',BEAL,200,3,20.1,20,20.5,,180600,180900,180600,180900,18:06:00,18:09:00,LGR3,20210803,8/3/2021,8/3/2021 18:06,8/3/2021 18:09,0.000981942,0.0272544,0.00831447,101.325,0.210912257,1.67099097
282,YB12_125,0.000898499,1.205373467,0.999758219,0.999671562,210803,JG/LL/AP,,YB12,BEAL,125,3,20.5,19.6,25,,181000,181500,181000,181500,18:10:00,18:15:00,LGR3,20210803,8/3/2021,8/3/2021 18:10,8/3/2021 18:15,0.000981942,0.0272544,0.00831447,101.325,1.348262406,1.808750322
283,YB12_50,0.001883464,1.130550563,0.99977522,0.999839751,210803,JG/LL/AP,,YB12,BEAL,50,3,19.2,19.6,Fused,,181900,182200,181900,182200,18:19:00,18:22:00,LGR3,20210803,8/3/2021,8/3/2021 18:19,8/3/2021 18:22,0.000981942,0.0272544,0.00831447,101.325,2.826274716,1.696473127
284,YB12_200,0.000420531,1.074498007,0.998527184,0.999795192,210803,JG/LL/AP,,YB12,BEAL,200,3,20.3,19.6,23.5,,182300,182700,182300,182700,18:23:00,18:27:00,LGR3,20210803,8/3/2021,8/3/2021 18:23,8/3/2021 18:27,0.000981942,0.0272544,0.00831447,101.325,0.631037612,1.612362201
285,YB13_50,0.002013305,0.647189632,0.992783179,0.933530594,210803,JG/LL/AP,,YB13,BEAL,50,3,19.6,19.3,Fused,,182800,183200,182800,183200,18:28:00,18:32:00,LGR3,20210803,8/3/2021,8/3/2021 18:28,8/3/2021 18:32,0.000981942,0.0272544,0.00831447,101.325,3.024211358,0.972151727
286,YB13_125,0.000340227,0.843364623,0.998263601,0.999516792,210803,JG/LL/AP,,YB13,BEAL,125,3,20.1,19.3,23,,183400,183800,183400,183800,18:34:00,18:38:00,LGR3,20210803,8/3/2021,8/3/2021 18:34,8/3/2021 18:38,0.000981942,0.0272544,0.00831447,101.325,0.511059936,1.266828661
287,YB13_200,0.000168783,0.749462813,0.991680051,0.996357736,210803,JG/LL/AP,,YB13,BEAL,200,3,20.1,19.3,22.5,,184100,184500,184100,184500,18:41:00,18:45:00,LGR3,20210803,8/3/2021,8/3/2021 18:41,8/3/2021 18:45,0.000981942,0.0272544,0.00831447,101.325,0.253531345,1.125777564
288,WO1_50,2.58E-05,0.254772423,0.883214597,0.997286112,210804,JG/LL/BG,Lowland,WO1,QUAL,50,6,18,18.1,40,,85700,90700,85700,90700,8:57:00,9:07:00,LGR3,20210804,8/4/2021,8/4/2021 8:57,8/4/2021 9:07,0.002531942,0.0541751,0.00831447,101.325,0.050386027,0.49847836
289,WO1_125,2.88E-05,0.299151107,0.914781022,0.991717355,210804,JG/LL/BG,Lowland,WO1,QUAL,125,6,18.7,18.1,38,,91300,92300,91300,92300,9:13:00,9:23:00,LGR3,20210804,8/4/2021,8/4/2021 9:13,8/4/2021 9:23,0.002531942,0.0541751,0.00831447,101.325,0.056275593,0.585308063
290,WO1_200,1.61E-05,0.208566411,0.820154772,0.990559862,210804,JG/LL/BG,Lowland,WO1,QUAL,200,6,18.2,18.1,36.5,,92600,93600,92600,93600,9:26:00,9:36:00,LGR3,20210804,8/4/2021,8/4/2021 9:26,8/4/2021 9:36,0.002531942,0.0541751,0.00831447,101.325,0.03157596,0.408073376
291,BB1_50,2.75E-05,0.496422596,0.626311746,0.426911692,210804,JG/LL/WA,Lowland,BB1,BELE,50,6,19.6,19.1,30,,141200,142200,141200,142200,14:12:00,14:22:00,LGR3,20210804,8/4/2021,8/4/2021 14:12,8/4/2021 14:22,0.002531942,0.0541751,0.00831447,101.325,0.053716877,0.967957037
292,RM501_50,2.11E-05,0.450734393,0.695297167,0.995869546,210804,JG/LL/BG,Lowland,RM501,ACRU,50,3,20.3,20.4,24,,141600,142100,141600,142100,14:16:00,14:21:00,LGR3,20210804,8/4/2021,8/4/2021 14:16,8/4/2021 14:21,0.000981942,0.0272544,0.00831447,101.325,0.031545399,0.674515454
293,RM501_125,1.53E-06,0.455717422,0.057515558,0.98660112,210804,JG/LL/BG,Lowland,RM501,ACRU,125,3,20.4,20.4,23,,142300,143300,142300,143300,14:23:00,14:33:00,LGR3,20210804,8/4/2021,8/4/2021 14:23,8/4/2021 14:33,0.000981942,0.0272544,0.00831447,101.325,0.002293104,0.681972461
294,BB1_125,-3.93E-05,0.068781702,0.369000458,0.027324984,210804,JG/LL/WA,Lowland,BB1,BELE,125,6,19.7,19.1,27,,142500,143500,142500,143500,14:25:00,14:35:00,LGR3,20210804,8/4/2021,8/4/2021 14:25,8/4/2021 14:35,0.002531942,0.0541751,0.00831447,101.325,-0.076664301,0.134115033
295,RM501_200,2.24E-05,0.368592743,0.935923496,0.98065697,210804,JG/LL/BG,Lowland,RM501,ACRU,200,3,20.4,20.4,21,,143400,144400,143400,144400,14:34:00,14:44:00,LGR3,20210804,8/4/2021,8/4/2021 14:34,8/4/2021 14:44,0.000981942,0.0272544,0.00831447,101.325,0.033551072,0.551592036
296,BB1_200,2.93E-06,-0.116615664,0.014581917,0.032576013,210804,JG/LL/WA,Lowland,BB1,BELE,200,6,19.7,19.1,27,,143700,144700,143700,144700,14:37:00,14:47:00,LGR3,20210804,8/4/2021,8/4/2021 14:37,8/4/2021 14:47,0.002531942,0.0541751,0.00831447,101.325,0.005708247,-0.227384801
297,AB1_50,1.60E-05,1.366770146,0.911930683,0.989167308,210804,JG/LL/WA,Lowland,AB1,FAGR,50,6,19.7,19.1,30,,145200,150200,145200,150200,14:52:00,15:02:00,LGR3,20210804,8/4/2021,8/4/2021 14:52,8/4/2021 15:02,0.002531942,0.0541751,0.00831447,101.325,0.031277299,2.665017252
298,AB501_50,1.60E-05,1.366770146,0.911930683,0.989167308,210804,JG/LL/BG,Lowland,AB501,FAGR,50,6,20.1,20.2,33,,145200,150200,145200,150200,14:52:00,15:02:00,LGR3,20210804,8/4/2021,8/4/2021 14:52,8/4/2021 15:02,0.002531942,0.0541751,0.00831447,101.325,0.031159956,2.655018893
299,AB501_125,2.84E-05,1.37927566,0.916727568,0.999583787,210804,JG/LL/BG,Lowland,AB501,FAGR,125,6,20.4,20.2,27.5,,150400,151400,150400,151400,15:04:00,15:14:00,LGR3,20210804,8/4/2021,8/4/2021 15:04,8/4/2021 15:14,0.002531942,0.0541751,0.00831447,101.325,0.055108894,2.679311474
300,AB1_125,3.06E-05,1.398240783,0.772273811,0.999904061,210804,JG/LL/WA,Lowland,AB1,FAGR,125,6,19.7,19.2,27,,150600,151200,150600,151200,15:06:00,15:12:00,LGR3,20210804,8/4/2021,8/4/2021 15:06,8/4/2021 15:12,0.002531942,0.0541751,0.00831447,101.325,0.059612435,2.725447691
301,AB501_200,5.64E-05,1.056336131,0.981805293,0.999719096,210804,JG/LL/BG,Lowland,AB501,FAGR,200,6,20.2,20.2,26.5,,151600,152300,151600,152300,15:16:00,15:23:00,LGR3,20210804,8/4/2021,8/4/2021 15:16,8/4/2021 15:23,0.002531942,0.0541751,0.00831447,101.325,0.109465144,2.0519854
302,AB1_200,5.99E-05,1.066629503,0.973216051,0.999723113,210804,JG/LL/WA,Lowland,AB1,FAGR,200,6,19.8,19.2,25.5,,151700,152200,151700,152200,15:17:00,15:22:00,LGR3,20210804,8/4/2021,8/4/2021 15:17,8/4/2021 15:22,0.002531942,0.0541751,0.00831447,101.325,0.116714278,2.079071755
303,AB2_50,3.97E-05,0.976364656,0.921943837,0.999038096,210804,JG/LL/WA,Lowland,AB2,FAGR,50,6,19.6,19.2,48,,152600,153000,152600,153000,15:26:00,15:30:00,LGR3,20210804,8/4/2021,8/4/2021 15:26,8/4/2021 15:30,0.002531942,0.0541751,0.00831447,101.325,0.077418815,1.903127724
304,AB3_50,3.97E-05,0.976364656,0.921943837,0.999038096,210804,JG/LL/WA,Lowland,AB3,FAGR,50,6,19.6,19.2,48,,152600,153000,152600,153000,15:26:00,15:30:00,LGR3,20210804,8/4/2021,8/4/2021 15:26,8/4/2021 15:30,0.002531942,0.0541751,0.00831447,101.325,0.077418815,1.903127724
305,AB2_125,-6.52E-05,0.258689364,0.218134332,0.132340485,210804,JG/LL/WA,Lowland,AB2,FAGR,125,6,20,19.2,26.5,,153700,154200,153700,154200,15:37:00,15:42:00,LGR3,20210804,8/4/2021,8/4/2021 15:37,8/4/2021 15:42,0.002531942,0.0541751,0.00831447,101.325,-0.127040891,0.504236708
306,RM502_125,1.59E-05,0.649119568,0.858782845,0.997843839,210804,JG/LL/BG,Lowland,RM502,ACRU,125,3,20.5,20,25,,154200,155200,154200,155200,15:42:00,15:52:00,LGR3,20210804,8/4/2021,8/4/2021 15:42,8/4/2021 15:52,0.000981942,0.0272544,0.00831447,101.325,0.023844289,0.972721235
307,AB2_200,-3.33E-05,-1.126084292,0.561772044,0.537719161,210804,JG/LL/WA,Lowland,AB2,FAGR,200,3,20.1,19.2,24,,155000,155500,155000,155500,15:50:00,15:55:00,LGR3,20210804,8/4/2021,8/4/2021 15:50,8/4/2021 15:55,0.000981942,0.0272544,0.00831447,101.325,-0.050110827,-1.692084334
308,RM502_200,1.13E-05,0.84062151,0.812083616,0.995890325,210804,JG/LL/BG,Lowland,RM502,ACRU,200,3,20.5,20,23,,155300,160300,155300,160300,15:53:00,16:03:00,LGR3,20210804,8/4/2021,8/4/2021 15:53,8/4/2021 16:03,0.000981942,0.0272544,0.00831447,101.325,0.016996626,1.259691487
309,AB3_125,5.06E-06,0.738499537,0.257655006,0.997540725,210804,JG/LL/WA,Lowland,AB3,FAGR,125,3,19.9,19.2,28.5,,155800,160300,155800,160300,15:58:00,16:03:00,LGR3,20210804,8/4/2021,8/4/2021 15:58,8/4/2021 16:03,0.000981942,0.0272544,0.00831447,101.325,0.007601181,1.10968913
310,RM503_50,0.000103475,0.831289886,0.989052746,0.99743273,210804,JG/LL/BG,Lowland,RM503,ACRU,50,6,20,20.1,44,,160900,161900,160900,161900,16:09:00,16:19:00,LGR3,20210804,8/4/2021,8/4/2021 16:09,8/4/2021 16:19,0.002531942,0.0541751,0.00831447,101.325,0.201074186,1.615372838
311,AB3_200,9.68E-05,0.806761456,0.98041935,0.999531479,210804,JG/LL/WA,Lowland,AB3,FAGR,200,3,19.9,19.2,26.5,,161200,161600,161200,161600,16:12:00,16:16:00,LGR3,20210804,8/4/2021,8/4/2021 16:12,8/4/2021 16:16,0.000981942,0.0272544,0.00831447,101.325,0.145387701,1.212261311
312,RM503_125,6.37E-05,0.481768651,0.168442955,0.17316421,210804,JG/LL/BG,Lowland,RM503,ACRU,125,6,20.4,20.1,42,,162200,163000,162200,163000,16:22:00,16:30:00,LGR3,20210804,8/4/2021,8/4/2021 16:22,8/4/2021 16:30,0.002531942,0.0541751,0.00831447,101.325,0.123803037,0.93617883
313,BO1_50,5.78E-06,-0.092342348,0.002239646,0.006113896,210804,JG/LL/WA,Lowland,BO1,QUVE,50,6,20.1,19.1,36.5,,162500,163200,162500,163200,16:25:00,16:32:00,LGR3,20210804,8/4/2021,8/4/2021 16:25,8/4/2021 16:32,0.002531942,0.0541751,0.00831447,101.325,0.01127986,-0.18005511
314,BO1_125,7.55E-05,0.779958699,0.986421215,0.999888304,210804,JG/LL/WA,Lowland,BO1,QUVE,125,6,20.2,19.2,26,,163300,163800,163300,163800,16:33:00,16:38:00,LGR3,20210804,8/4/2021,8/4/2021 16:33,8/4/2021 16:38,0.002531942,0.0541751,0.00831447,101.325,0.147076531,1.520293688
315,BO1_200,-0.00049875,-1.514177005,0.639637085,0.064987997,210804,JG/LL/WA,Lowland,BO1,QUVE,200,6,20.2,19.1,25,,165200,165600,165200,165600,16:52:00,16:56:00,LGR3,20210804,8/4/2021,8/4/2021 16:52,8/4/2021 16:56,0.002531942,0.0541751,0.00831447,101.325,-0.972495107,-2.952440724
316,AB4_50,-3.17E-05,0.503783894,0.403031706,0.370644176,210804,JG/LL/WA,Lowland,AB4,FAGR,50,6,20.1,20,42,,165900,170500,165900,170500,16:59:00,17:05:00,LGR3,20210804,8/4/2021,8/4/2021 16:59,8/4/2021 17:05,0.002531942,0.0541751,0.00831447,101.325,-0.061582689,0.979293239
317,OB501_50,2.99E-05,0.874967755,0.95832075,0.95778294,210804,JG/LL/BG,Lowland,OB501,BEPA,50,6,20,19.3,35,,1705,171600,1705,171600,17:05:05,17:16:00,LGR3,20210804,8/4/2021,8/4/2021 17:05,8/4/2021 17:16,0.002531942,0.0541751,0.00831447,101.325,0.058264193,1.704901648
318,AB4_125,1.29E-05,-0.444856925,0.388191577,0.098620216,210804,JG/LL/WA,Lowland,AB4,FAGR,125,6,20.1,20,37,,170800,171800,170800,171800,17:08:00,17:18:00,LGR3,20210804,8/4/2021,8/4/2021 17:08,8/4/2021 17:18,0.002531942,0.0541751,0.00831447,101.325,0.024981602,-0.864746539
319,OB501_125,1.97E-05,0.818741065,0.907575297,0.999810033,210804,JG/LL/BG,Lowland,OB501,BEPA,125,6,19.9,19.3,34.5,,171700,172700,171700,172700,17:17:00,17:27:00,LGR3,20210804,8/4/2021,8/4/2021 17:17,8/4/2021 17:27,0.002531942,0.0541751,0.00831447,101.325,0.038357782,1.595342209
320,AB4_200,1.67E-05,0.782651879,0.709869723,0.999325105,210804,JG/LL/WA,Lowland,AB4,FAGR,200,6,19.9,20,36,,172300,172800,172300,172800,17:23:00,17:28:00,LGR3,20210804,8/4/2021,8/4/2021 17:23,8/4/2021 17:28,0.002531942,0.0541751,0.00831447,101.325,0.032413697,1.521377923
321,OB501_200,1.74E-05,0.815565132,0.919100362,0.999673518,210804,JG/LL/BG,Lowland,OB501,BEPA,200,6,20.1,19.3,32,,173000,174000,173000,174000,17:30:00,17:40:00,LGR3,20210804,8/4/2021,8/4/2021 17:30,8/4/2021 17:40,0.002531942,0.0541751,0.00831447,101.325,0.033857171,1.589153807
322,YB9_200,-1.63E-06,0.050135016,0.000227841,0.137341858,210805,JG/LL/WA,Lowland,YB9,BEAL,200,3,18.5,17,25,,10800,102200,10800,102200,1:08:00,10:22:00,LGR3,20210805,8/5/2021,8/5/2021 1:08,8/5/2021 10:22,0.000981942,0.0272544,0.00831447,101.325,-0.002473748,0.075905715
