Date,Researcher Initials,Analyzer,Tree Tag,Species Code,Species,DBH (cm),Air Temp (°F),Soil Temp (°C),Stem Temp (°C),VWC 1 (%),VWC 2 (%),VWC 3 (%),Chamber ID,Flux Start (System) Time,Flux Start (Real) Time,Flux End (System) Time,Bark Missing,Visible fungus,Wounding/Holes,Moss/Lichen Cover,Water Table Above Ground,Species Specific Infections/Pests,Bole Damage (1-3),Notes,date_parts,month,day,year,date_clean,start_time_raw,start_time_clean,datetime_start,end_time_raw,end_time_clean,datetime_end,obs_length_seconds,UniqueID,air_temp_F,air_temp_C,stem_temp_C,vwc_1_raw,vwc_2_raw,vwc_3_raw,vwc_1,vwc_2,vwc_3,vwc_mean,analyzer_clean,chamber_series,surface_area_cm2,chamber_volume_cm3,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,total_system_volume_cm3,total_system_volume_L,start.time,Area,Vtot,Tcham,Pcham,obs.length
7/18/23,LG NW,LGR3,1555,ACRU,red maple,26,77.9,20,24.2,33.6,24.7,30.7,6,12:19:00,NA,12:23:00,2,1,2,2,NA,NA,NA,NA,,7,18,2023,2023-07-18,12:19:00,12:19:00,2023-07-18T12:19:00Z,12:23:00,12:23:00,2023-07-18T12:23:00Z,240,20230718_1555_121900,77.9,25.500000000000004,24.2,33.6,24.7,30.7,33.6,24.7,30.7,29.666666666666668,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T12:19:00Z,462.19,2.388644,25.500000000000004,101.325,240
7/18/23,LG NW,LGR3,1566,PIST,white pine,48.9,79.5,18.2,24.1,24.4,12.5,16.4,6,12:38:00,NA,12:42:00,1,1,1,1,NA,NA,NA,NA,,7,18,2023,2023-07-18,12:38:00,12:38:00,2023-07-18T12:38:00Z,12:42:00,12:42:00,2023-07-18T12:42:00Z,240,20230718_1566_123800,79.5,26.38888888888889,24.1,24.4,12.5,16.4,24.4,12.5,16.4,17.766666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T12:38:00Z,462.19,2.388644,26.38888888888889,101.325,240
7/18/23,LG NW,LGR3,1561,TSCA,hemlock,53.8,82.2,19,24.4,32.9,26.8,28.5,6,12:51:30,NA,12:55:30,1,1,1,1,NA,NA,NA,NA,,7,18,2023,2023-07-18,12:51:30,12:51:30,2023-07-18T12:51:30Z,12:55:30,12:55:30,2023-07-18T12:55:30Z,240,20230718_1561_125130,82.2,27.88888888888889,24.4,32.9,26.8,28.5,32.9,26.8,28.5,29.400000000000002,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T12:51:30Z,462.19,2.388644,27.88888888888889,101.325,240
7/18/23,LG NW,LGR3,1557,PIST,white pine,52,81.3,19.8,24.3,38.9,32.1,20,6,13:15:15,NA,13:18:15,1,1,1,1,NA,NA,NA,NA,,7,18,2023,2023-07-18,13:15:15,13:15:15,2023-07-18T13:15:15Z,13:18:15,13:18:15,2023-07-18T13:18:15Z,180,20230718_1557_131515,81.3,27.38888888888889,24.3,38.9,32.1,20,38.9,32.1,20,30.333333333333332,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T13:15:15Z,462.19,2.388644,27.38888888888889,101.325,180
7/18/23,LG NW,LGR3,1565,QUAL,white oak,12.1,79.3,18.6,25.7,38.7,26.8,26.5,B3,14:25:00,NA,14:28:00,1,3,1,2,NA,NA,NA,intense fungi but still has leaves / looks alive,,7,18,2023,2023-07-18,14:25:00,14:25:00,2023-07-18T14:25:00Z,14:28:00,14:28:00,2023-07-18T14:28:00Z,180,20230718_1565_142500,79.3,26.27777777777778,25.7,38.7,26.8,26.5,38.7,26.8,26.5,30.666666666666668,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-07-18T14:25:00Z,107.68,0.6169955555555556,26.27777777777778,101.325,180
7/18/23,LG NW,LGR3,1548,ACSA,sugar maple,8.3,81.1,18.3,25.9,40.5,41.9,39.8,B3,14:37:00,NA,14:40:00,1,1,1,3,NA,NA,NA,NA,,7,18,2023,2023-07-18,14:37:00,14:37:00,2023-07-18T14:37:00Z,14:40:00,14:40:00,2023-07-18T14:40:00Z,180,20230718_1548_143700,81.1,27.277777777777775,25.9,40.5,41.9,39.8,40.5,41.9,39.8,40.733333333333334,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-07-18T14:37:00Z,107.68,0.6169955555555556,27.277777777777775,101.325,180
7/18/23,LG NW,LGR3,1538,ACRU,red maple,11,82,18.2,25.2,46.5,44.1,44.8,B3,14:46:30,NA,14:51:00,2,1,1,3,2NW,NA,NA,NA,,7,18,2023,2023-07-18,14:46:30,14:46:30,2023-07-18T14:46:30Z,14:51:00,14:51:00,2023-07-18T14:51:00Z,270,20230718_1538_144630,82,27.77777777777778,25.2,46.5,44.1,44.8,46.5,44.1,44.8,45.133333333333326,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-07-18T14:46:30Z,107.68,0.6169955555555556,27.77777777777778,101.325,270
7/18/23,LG NW,LGR3,1507,PIST,white pine,15.1,80.8,17.7,25.9,48.9,51.3,44.4,B3,14:59:00,NA,15:02:30,1,1,1,1,3E 3NW,NA,NA,NA,,7,18,2023,2023-07-18,14:59:00,14:59:00,2023-07-18T14:59:00Z,15:02:30,15:02:30,2023-07-18T15:02:30Z,210,20230718_1507_145900,80.8,27.11111111111111,25.9,48.9,51.3,44.4,48.9,51.3,44.4,48.199999999999996,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-07-18T14:59:00Z,107.68,0.6169955555555556,27.11111111111111,101.325,210
7/18/23,LG NW,LGR3,1553,QURU,red oak,45.8,79.5,16.5,24.2,33.7,18.5,37.5,6,15:11:30,NA,15:14:30,1,1,1,3,NA,NA,NA,NA,,7,18,2023,2023-07-18,15:11:30,15:11:30,2023-07-18T15:11:30Z,15:14:30,15:14:30,2023-07-18T15:14:30Z,180,20230718_1553_151130,79.5,26.38888888888889,24.2,33.7,18.5,37.5,33.7,18.5,37.5,29.900000000000002,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T15:11:30Z,462.19,2.388644,26.38888888888889,101.325,180
7/18/23,LG NW,LGR3,1397,ACRU,red maple,27.4,80.8,16.9,24.7,20.8,38.9,37.4,6,15:16:00,NA,15:20:00,1,1,2,3,NA,NA,NA,NA,,7,18,2023,2023-07-18,15:16:00,15:16:00,2023-07-18T15:16:00Z,15:20:00,15:20:00,2023-07-18T15:20:00Z,240,20230718_1397_151600,80.8,27.11111111111111,24.7,20.8,38.9,37.4,20.8,38.9,37.4,32.36666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T15:16:00Z,462.19,2.388644,27.11111111111111,101.325,240
7/18/23,LG NW,LGR3,1392,ACRU,red maple,28.7,80.1,15.2,24.3,31.8,39.6,39,6,15:28:00,NA,15:32:00,1,1,1,3,NA,NA,NA,NA,,7,18,2023,2023-07-18,15:28:00,15:28:00,2023-07-18T15:28:00Z,15:32:00,15:32:00,2023-07-18T15:32:00Z,240,20230718_1392_152800,80.1,26.722222222222218,24.3,31.8,39.6,39,31.8,39.6,39,36.800000000000004,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T15:28:00Z,462.19,2.388644,26.722222222222218,101.325,240
7/18/23,LG NW,LGR3,1539,FRAM,white ash,32.9,82.2,17.8,24.6,44.3,47.9,46.3,6,15:44:00,NA,15:47:09,2,1,2,2,1W,NA,NA,NA,,7,18,2023,2023-07-18,15:44:00,15:44:00,2023-07-18T15:44:00Z,15:47:09,15:47:09,2023-07-18T15:47:09Z,189,20230718_1539_154400,82.2,27.88888888888889,24.6,44.3,47.9,46.3,44.3,47.9,46.3,46.166666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T15:44:00Z,462.19,2.388644,27.88888888888889,101.325,189
7/18/23,LG NW,LGR3,1534,PIST,white pine,62.2,81.3,17.9,24.2,27.8,38.4,48.9,6,15:56:00,NA,16:01:30,1,1,2,1,NA,NA,NA,NA,,7,18,2023,2023-07-18,15:56:00,15:56:00,2023-07-18T15:56:00Z,16:01:30,16:01:30,2023-07-18T16:01:30Z,330,20230718_1534_155600,81.3,27.38888888888889,24.2,27.8,38.4,48.9,27.8,38.4,48.9,38.36666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T15:56:00Z,462.19,2.388644,27.38888888888889,101.325,330
7/18/23,LG NW,LGR3,1985,TSCA,hemlock,31.6,80.4,19.1,25.3,24.5,35.5,18.6,6,16:07:30,NA,16:11:30,1,1,1,1,NA,NA,NA,NA,,7,18,2023,2023-07-18,16:07:30,16:07:30,2023-07-18T16:07:30Z,16:11:30,16:11:30,2023-07-18T16:11:30Z,240,20230718_1985_160730,80.4,26.888888888888893,25.3,24.5,35.5,18.6,24.5,35.5,18.6,26.2,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T16:07:30Z,462.19,2.388644,26.888888888888893,101.325,240
7/18/23,LG NW,LGR3,1279,ACSA,sugar maple,28.5,78.4,20.3,24,19.3,19.6,28.2,6,16:13:00,NA,16:17:00,1,1,2,2,NA,NA,NA,NA,,7,18,2023,2023-07-18,16:13:00,16:13:00,2023-07-18T16:13:00Z,16:17:00,16:17:00,2023-07-18T16:17:00Z,240,20230718_1279_161300,78.4,25.777777777777782,24,19.3,19.6,28.2,19.3,19.6,28.2,22.36666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-18T16:13:00Z,462.19,2.388644,25.777777777777782,101.325,240
7/25/23,NW LG,LGR3,735,PIST,white pine,79.2,73.9,18.2,22.6,19.8,13.6,12.5,6,10:26:00,10:01:00,10:29:00,1,1,1,1,NA,NA,NA,NA,,7,25,2023,2023-07-25,10:26:00,10:26:00,2023-07-25T10:26:00Z,10:29:00,10:29:00,2023-07-25T10:29:00Z,180,20230725_735_102600,73.9,23.277777777777782,22.6,19.8,13.6,12.5,19.8,13.6,12.5,15.299999999999999,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T10:26:00Z,462.19,2.388644,23.277777777777782,101.325,180
7/25/23,NW LG,LGR3,736,ACRU,red maple,20.9,75.2,17.9,22.8,20.1,32.3,51.9,C4,10:41:00,NA,10:44:00,1,1,1,1,NA,NA,NA,NA,,7,25,2023,2023-07-25,10:41:00,10:41:00,2023-07-25T10:41:00Z,10:44:00,10:44:00,2023-07-25T10:44:00Z,180,20230725_736_104100,75.2,24,22.8,20.1,32.3,51.9,20.1,32.3,51.9,34.766666666666666,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-25T10:41:00Z,213.35,1.2626016666666666,24,101.325,180
7/25/23,NW LG,LGR3,740,BELE,black birch,16.1,75.2,17,22.8,31.5,44,42.4,C4,10:47:45,NA,10:51:59,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,10:47:45,10:47:45,2023-07-25T10:47:45Z,10:51:59,10:51:59,2023-07-25T10:51:59Z,254,20230725_740_104745,75.2,24,22.8,31.5,44,42.4,31.5,44,42.4,39.300000000000004,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-25T10:47:45Z,213.35,1.2626016666666666,24,101.325,254
7/25/23,NW LG,LGR3,7500,ACRU,red maple,16.4,76.8,17.6,23.3,18.5,34.9,26.4,C4,10:00:15,NA,10:03:15,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,10:00:15,10:00:15,2023-07-25T10:00:15Z,10:03:15,10:03:15,2023-07-25T10:03:15Z,180,20230725_7500_100015,76.8,24.88888888888889,23.3,18.5,34.9,26.4,18.5,34.9,26.4,26.599999999999998,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-25T10:00:15Z,213.35,1.2626016666666666,24.88888888888889,101.325,180
7/25/23,NW LG,LGR3,7497,BELE,black birch,17.1,76,17.9,23.3,24.9,21.7,40.3,C4,11:15:15,NA,11:18:15,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,11:15:15,11:15:15,2023-07-25T11:15:15Z,11:18:15,11:18:15,2023-07-25T11:18:15Z,180,20230725_7497_111515,76,24.444444444444443,23.3,24.9,21.7,40.3,24.9,21.7,40.3,28.966666666666665,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-25T11:15:15Z,213.35,1.2626016666666666,24.444444444444443,101.325,180
7/25/23,NW LG,LGR3,7496,BELE,black birch,28.4,76.3,17.4,22.9,16.5,16.8,15.3,D8,11:33:30,NA,11:36:30,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,11:33:30,11:33:30,2023-07-25T11:33:30Z,11:36:30,11:36:30,2023-07-25T11:36:30Z,180,20230725_7496_113330,76.3,24.61111111111111,22.9,16.5,16.8,15.3,16.5,16.8,15.3,16.2,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T11:33:30Z,462.19,2.388644,24.61111111111111,101.325,180
7/25/23,NW LG,LGR3,untagged,QURU,red oak,37.8,77.3,16.8,23.1,19.1,28.8,25.1,D8,11:47:45,NA,11:50:45,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,11:47:45,11:47:45,2023-07-25T11:47:45Z,11:50:45,11:50:45,2023-07-25T11:50:45Z,180,20230725_untagged_114745,77.3,25.166666666666668,23.1,19.1,28.8,25.1,19.1,28.8,25.1,24.333333333333332,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T11:47:45Z,462.19,2.388644,25.166666666666668,101.325,180
7/25/23,NW LG,LGR3,771,QURU,red oak,36.9,77.7,17.4,23.7,18.1,28.8,25.1,D8,11:55:00,NA,11:58:00,1,2,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,11:55:00,11:55:00,2023-07-25T11:55:00Z,11:58:00,11:58:00,2023-07-25T11:58:00Z,180,20230725_771_115500,77.7,25.38888888888889,23.7,18.1,28.8,25.1,18.1,28.8,25.1,24,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T11:55:00Z,462.19,2.388644,25.38888888888889,101.325,180
7/25/23,NW LG,LGR3,untagged,QURU,red oak,45,77.9,15.5,22.5,18.1,28.8,25.1,D8,12:08:00,NA,12:11:00,1,1,1,3,NA,NA,NA,NA,,7,25,2023,2023-07-25,12:08:00,12:08:00,2023-07-25T12:08:00Z,12:11:00,12:11:00,2023-07-25T12:11:00Z,180,20230725_untagged_120800,77.9,25.500000000000004,22.5,18.1,28.8,25.1,18.1,28.8,25.1,24,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T12:08:00Z,462.19,2.388644,25.500000000000004,101.325,180
7/25/23,NW LG,LGR3,768,QUAL,white oak,41.8,76.6,16.4,22.9,21.4,10.4,10.6,D8,12:17:30,NA,12:21:30,1,1,1,1,NA,any colony,NA,"looking very rough, but still has leaves",,7,25,2023,2023-07-25,12:17:30,12:17:30,2023-07-25T12:17:30Z,12:21:30,12:21:30,2023-07-25T12:21:30Z,240,20230725_768_121730,76.6,24.777777777777775,22.9,21.4,10.4,10.6,21.4,10.4,10.6,14.133333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T12:17:30Z,462.19,2.388644,24.777777777777775,101.325,240
7/25/23,NW LG,LGR3,767,QUAL,white oak,35.5,76.4,15.6,23.6,15.5,31.9,27.1,D8,12:30:00,NA,12:33:00,2,1,3,1,NA,NA,NA,NA,,7,25,2023,2023-07-25,12:30:00,12:30:00,2023-07-25T12:30:00Z,12:33:00,12:33:00,2023-07-25T12:33:00Z,180,20230725_767_123000,76.4,24.66666666666667,23.6,15.5,31.9,27.1,15.5,31.9,27.1,24.833333333333332,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T12:30:00Z,462.19,2.388644,24.66666666666667,101.325,180
7/25/23,NW LG,LGR3,1552,PIST,white pine,62.7,79.5,18.9,25.4,24.5,23.3,13.5,6,14:24:45,NA,14:27:45,1,1,1,1,NA,NA,NA,NA,,7,25,2023,2023-07-25,14:24:45,14:24:45,2023-07-25T14:24:45Z,14:27:45,14:27:45,2023-07-25T14:27:45Z,180,20230725_1552_142445,79.5,26.38888888888889,25.4,24.5,23.3,13.5,24.5,23.3,13.5,20.433333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T14:24:45Z,462.19,2.388644,26.38888888888889,101.325,180
7/25/23,NW LG,LGR3,3352,ACRU,red maple,21.8,78.8,17.2,25.7,46.5,47.8,45.2,6,14:32:30,NA,14:37:00,1,1,1,2,1S,NA,NA,NA,,7,25,2023,2023-07-25,14:32:30,14:32:30,2023-07-25T14:32:30Z,14:37:00,14:37:00,2023-07-25T14:37:00Z,270,20230725_3352_143230,78.8,26,25.7,46.5,47.8,45.2,46.5,47.8,45.2,46.5,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T14:32:30Z,462.19,2.388644,26,101.325,270
7/25/23,NW LG,LGR3,1537,PIST,white pine,50.7,80.1,17.9,25.3,44.1,46.4,47.9,6,14:53:45,NA,14:56:45,1,1,1,1,NA,NA,NA,NA,,7,25,2023,2023-07-25,14:53:45,14:53:45,2023-07-25T14:53:45Z,14:56:45,14:56:45,2023-07-25T14:56:45Z,180,20230725_1537_145345,80.1,26.722222222222218,25.3,44.1,46.4,47.9,44.1,46.4,47.9,46.13333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T14:53:45Z,462.19,2.388644,26.722222222222218,101.325,180
7/25/23,NW LG,LGR3,1533,ACRU,red maple,22.2,78.9,18.5,25.5,41.3,36.7,39.8,6,15:04:45,NA,15:07:45,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,15:04:45,15:04:45,2023-07-25T15:04:45Z,15:07:45,15:07:45,2023-07-25T15:07:45Z,180,20230725_1533_150445,78.9,26.055555555555557,25.5,41.3,36.7,39.8,41.3,36.7,39.8,39.266666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T15:04:45Z,462.19,2.388644,26.055555555555557,101.325,180
7/25/23,NW LG,LGR3,1543,ACRU,red maple,24.4,76.6,17.4,24.6,34.4,42.2,41.9,6,15:17:00,NA,15:20:00,1,1,2,1,NA,NA,NA,NA,,7,25,2023,2023-07-25,15:17:00,15:17:00,2023-07-25T15:17:00Z,15:20:00,15:20:00,2023-07-25T15:20:00Z,180,20230725_1543_151700,76.6,24.777777777777775,24.6,34.4,42.2,41.9,34.4,42.2,41.9,39.5,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T15:17:00Z,462.19,2.388644,24.777777777777775,101.325,180
7/25/23,NW LG,LGR3,1961,QUVE,black oak,68.2,74.4,16,21.8,42.3,38.9,34.2,6,15:23:45,NA,15:28:15,1,1,1,2,NA,NA,NA,NA,,7,25,2023,2023-07-25,15:23:45,15:23:45,2023-07-25T15:23:45Z,15:28:15,15:28:15,2023-07-25T15:28:15Z,270,20230725_1961_152345,74.4,23.555555555555557,21.8,42.3,38.9,34.2,42.3,38.9,34.2,38.46666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-25T15:23:45Z,462.19,2.388644,23.555555555555557,101.325,270
7/26/23,NW PK JG,LGR3,418,ACRU,red maple,49.3,73.9,18.2,21.6,40.4,42.8,38.7,D8,11:29:30,NA,11:33:30,2,1,1,2,NA,NA,NA,NA,,7,26,2023,2023-07-26,11:29:30,11:29:30,2023-07-26T11:29:30Z,11:33:30,11:33:30,2023-07-26T11:33:30Z,240,20230726_418_112930,73.9,23.277777777777782,21.6,40.4,42.8,38.7,40.4,42.8,38.7,40.63333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T11:29:30Z,462.19,2.388644,23.277777777777782,101.325,240
7/26/23,NW PK JG,LGR3,429,QUAL,white oak,54,73,17.3,21.1,39.2,41.8,27.3,D8,11:36:45,NA,11:41:15,1,2,1,2,NA,NA,NA,NA,,7,26,2023,2023-07-26,11:36:45,11:36:45,2023-07-26T11:36:45Z,11:41:15,11:41:15,2023-07-26T11:41:15Z,270,20230726_429_113645,73,22.77777777777778,21.1,39.2,41.8,27.3,39.2,41.8,27.3,36.1,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T11:36:45Z,462.19,2.388644,22.77777777777778,101.325,270
7/26/23,NW PK JG,LGR3,431,ACRU,red maple,36,76.5,16.7,21.2,15.5,42,25.9,D8,11:46:00,NA,11:49:30,1,1,1,2,NA,NA,NA,NA,,7,26,2023,2023-07-26,11:46:00,11:46:00,2023-07-26T11:46:00Z,11:49:30,11:49:30,2023-07-26T11:49:30Z,210,20230726_431_114600,76.5,24.72222222222222,21.2,15.5,42,25.9,15.5,42,25.9,27.8,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T11:46:00Z,462.19,2.388644,24.72222222222222,101.325,210
7/26/23,NW PK JG,LGR3,285,BELE,black birch,33,74.2,16.8,21.2,40.8,30.6,43.8,D8,11:54:00,NA,11:58:45,1,1,1,3,NA,NA,NA,NA,,7,26,2023,2023-07-26,11:54:00,11:54:00,2023-07-26T11:54:00Z,11:58:45,11:58:45,2023-07-26T11:58:45Z,285,20230726_285_115400,74.2,23.444444444444443,21.2,40.8,30.6,43.8,40.8,30.6,43.8,38.4,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T11:54:00Z,462.19,2.388644,23.444444444444443,101.325,285
7/26/23,NW PK JG,LGR3,277,QUVE,black oak,34.4,73.5,16.4,21.6,42.6,29.9,Saturated,D8,12:01:00,NA,12:07:00,1,1,2,2,3N,NA,NA,NA,,7,26,2023,2023-07-26,12:01:00,12:01:00,2023-07-26T12:01:00Z,12:07:00,12:07:00,2023-07-26T12:07:00Z,360,20230726_277_120100,73.5,23.055555555555557,21.6,42.6,29.9,Saturated,42.6,29.9,60,44.166666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T12:01:00Z,462.19,2.388644,23.055555555555557,101.325,360
7/26/23,NW PK JG,LGR3,241,BELE,black birch,23.2,74.8,16.4,22.1,Saturated,Saturated,36.6,D8,12:09:00,NA,12:13:00,1,1,1,3,2E,NA,NA,NA,,7,26,2023,2023-07-26,12:09:00,12:09:00,2023-07-26T12:09:00Z,12:13:00,12:13:00,2023-07-26T12:13:00Z,240,20230726_241_120900,74.8,23.77777777777778,22.1,Saturated,Saturated,36.6,60,60,36.6,52.199999999999996,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T12:09:00Z,462.19,2.388644,23.77777777777778,101.325,240
7/26/23,NW PK JG,LGR3,239,FRAM,white ash,36.8,74.1,15.3,21.6,Saturated,Saturated,45.4,D8,12:14:45,NA,12:18:15,3,1,1,1,3S,NA,NA,NA,,7,26,2023,2023-07-26,12:14:45,12:14:45,2023-07-26T12:14:45Z,12:18:15,12:18:15,2023-07-26T12:18:15Z,210,20230726_239_121445,74.1,23.388888888888886,21.6,Saturated,Saturated,45.4,60,60,45.4,55.13333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T12:14:45Z,462.19,2.388644,23.388888888888886,101.325,210
7/26/23,NW PK JG,LGR3,240,TSCA,hemlock,34.2,74.7,16.3,21.7,Saturated,Saturated,51.5,D8,12:22:30,NA,12:26:15,1,1,1,1,3SE,NA,NA,NA,,7,26,2023,2023-07-26,12:22:30,12:22:30,2023-07-26T12:22:30Z,12:26:15,12:26:15,2023-07-26T12:26:15Z,225,20230726_240_122230,74.7,23.72222222222222,21.7,Saturated,Saturated,51.5,60,60,51.5,57.166666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T12:22:30Z,462.19,2.388644,23.72222222222222,101.325,225
7/26/23,NW PK JG,LGR3,234,ACSA,sugar maple,33.5,75.1,16.1,22.6,Saturated,Saturated,51.9,D8,12:55:00,NA,12:59:00,1,1,1,2,NA,NA,NA,NA,,7,26,2023,2023-07-26,12:55:00,12:55:00,2023-07-26T12:55:00Z,12:59:00,12:59:00,2023-07-26T12:59:00Z,240,20230726_234_125500,75.1,23.944444444444443,22.6,Saturated,Saturated,51.9,60,60,51.9,57.300000000000004,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T12:55:00Z,462.19,2.388644,23.944444444444443,101.325,240
7/26/23,NW PK JG,LGR3,143,ACSA,sugar maple,26,75.2,15.5,22.8,25.6,Saturated,Saturated,D8,13:02:38,NA,13:06:30,2,1,1,3,NA,NA,NA,NA,,7,26,2023,2023-07-26,13:02:38,13:02:38,2023-07-26T13:02:38Z,13:06:30,13:06:30,2023-07-26T13:06:30Z,232,20230726_143_130238,75.2,24,22.8,25.6,Saturated,Saturated,25.6,60,60,48.53333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T13:02:38Z,462.19,2.388644,24,101.325,232
7/26/23,NW PK JG,LGR3,139,BEAL,yellow birch,34.6,75.1,17.1,22.9,24.9,48.9,19.6,D8,13:07:45,NA,13:12:45,1,1,2,3,NA,NA,NA,NA,,7,26,2023,2023-07-26,13:07:45,13:07:45,2023-07-26T13:07:45Z,13:12:45,13:12:45,2023-07-26T13:12:45Z,300,20230726_139_130745,75.1,23.944444444444443,22.9,24.9,48.9,19.6,24.9,48.9,19.6,31.133333333333336,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-26T13:07:45Z,462.19,2.388644,23.944444444444443,101.325,300
7/26/23,NW PK JG,LGR3,235,ACRU,red maple,16.4,75.3,16.1,22.9,Saturated,Saturated,Saturated,C4,13:18:00,NA,13:24:00,1,1,1,2,2W 1S,NA,NA,NA,,7,26,2023,2023-07-26,13:18:00,13:18:00,2023-07-26T13:18:00Z,13:24:00,13:24:00,2023-07-26T13:24:00Z,360,20230726_235_131800,75.3,24.055555555555557,22.9,Saturated,Saturated,Saturated,60,60,60,60,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-26T13:18:00Z,213.35,1.2626016666666666,24.055555555555557,101.325,360
7/26/23,NW PK JG,LGR3,258,ACSA,sugar maple,16.7,75.5,16.3,23.2,46.9,26.6,46.7,C4,13:28:00,NA,13:31:30,2,1,2,2,1E,NA,NA,NA,,7,26,2023,2023-07-26,13:28:00,13:28:00,2023-07-26T13:28:00Z,13:31:30,13:31:30,2023-07-26T13:31:30Z,210,20230726_258_132800,75.5,24.166666666666668,23.2,46.9,26.6,46.7,46.9,26.6,46.7,40.06666666666667,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-26T13:28:00Z,213.35,1.2626016666666666,24.166666666666668,101.325,210
