tree_id,dbh,species_id,CO2_concentration,CH4_concentration,N2O_concentration,O2_concentration,CO2_best.flux_75cm,CO2_best.flux_RootCrowncm,CO2_best.flux_125cm,CO2_best.flux_200cm,CO2_best.flux_50cm,CH4_best.flux_75cm,CH4_best.flux_RootCrowncm,CH4_best.flux_125cm,CH4_best.flux_200cm,CH4_best.flux_50cm,Temp_Air_75cm,Temp_Air_RootCrowncm,Temp_Air_125cm,Temp_Air_200cm,Temp_Air_50cm,VWC_mean,ORP_mean,SoilTemp_mean,OrganicDepth_mean,MineralDepth_mean,outer_moisture_fresh_percent,inner_moisture_fresh_percent,middle_moisture_fresh_percent,outer_moisture_dry_percent,inner_moisture_dry_percent,middle_moisture_dry_percent,outer_density_final,inner_density_final,middle_density_final,ddpcr_mcra_Inner_loose,ddpcr_mcra_Inner_strict,ddpcr_mcra_Outer_loose,ddpcr_mcra_Outer_strict,ddpcr_mcra_probe_Inner_loose,ddpcr_mcra_probe_Inner_strict,ddpcr_mcra_probe_Mineral_loose,ddpcr_mcra_probe_Organic_loose,ddpcr_mcra_probe_Organic_strict,ddpcr_mcra_probe_Outer_loose,ddpcr_mcra_probe_Outer_strict,ddpcr_mmox_Inner_loose,ddpcr_mmox_Inner_strict,ddpcr_mmox_Mineral_loose,ddpcr_mmox_Mineral_strict,ddpcr_mmox_Organic_loose,ddpcr_mmox_Organic_strict,ddpcr_mmox_Outer_loose,ddpcr_mmox_Outer_strict,ddpcr_pmoa_Inner_loose,ddpcr_pmoa_Inner_strict,ddpcr_pmoa_Mineral_loose,ddpcr_pmoa_Mineral_strict,ddpcr_pmoa_Organic_loose,ddpcr_pmoa_Organic_strict,ddpcr_pmoa_Outer_loose,ddpcr_pmoa_Outer_strict,ddpcr_16s_arc_Outer_loose,ddpcr_16s_arc_Outer_strict,ddpcr_16s_bact_Outer_loose,ddpcr_16s_bact_Outer_strict,ddpcr_mcra_probe_Mineral_strict,ddpcr_16s_arc_Inner_loose,ddpcr_16s_arc_Inner_strict,ddpcr_16s_bact_Inner_loose,ddpcr_16s_bact_Inner_strict,plot,species
rm301b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.337064829622335,56.8019747668678,NA,67.6082474226804,131.4920634920635,NA,0.46565834985129895,0.462019397076232,NA,0.359593689441681,0,0.149754405021667,0.0748748183250427,0,0,NA,NA,NA,0.0626932680606842,0,2.35419750213623,0,NA,NA,NA,NA,0.963014721870422,0.148104816675186,3.00856590270996,0.568598330020905,NA,NA,NA,NA,17.3025493621826,0.405162572860718,NA,NA,NA,NA,NA,23.3030319213867,0.6552734375,766.472351074219,391.278076171875,NA,ACRU
rm302,27.2,ACRU,67939.7233711372,471.438851579426,1.0207915346693,129173.067777995,NA,NA,1.5274726912781191,0.9544554998441744,1.4147050135734711,NA,NA,0.08340521473119349,0.06837285147961136,0.01486883964992952,NA,NA,22.2,22.2,22.2,12.175,226.75,17.575,5.875,8.625,36.66666666666666,39.4726055472059,35.51587301587301,57.89473684210525,65.21444695259594,55.076923076923066,0.5107840043729713,0.42533329687448546,0.5126600773534813,0.446127682924271,0,0.363860636949539,0.072763130068779,0.115822844207287,0.115822844207287,0,0.0753254517912865,0,0,0,0.765034854412079,0,3.2276303768158,0.564196527004242,4.80052804946899,0.273788809776306,0.963439345359802,0.0740827098488808,1.4335550069809,0.0795961245894432,294.457580566406,60.4331588745117,658.136047363281,168.71630859375,45.6562881469727,3.80681586265564,NA,NA,NA,NA,NA,2.54238843917847,0.384857416152954,190.925674438477,2.4167058467865,Ridge,ACRU
rm303,23.5,ACRU,7125.84391318437,417.646850314671,0.528527971566275,191978.227923903,NA,NA,2.6712986025607277,2.018650172032692,2.51727497935442,NA,NA,0.09255463987023528,0.07050478471988643,0.03775013796175257,NA,NA,23,23,23,11.925,149.5,17.975,7.75,9.5,33.1103678929766,31.670410213973287,34.467776973207826,49.50000000000001,46.349480968858146,52.59668508287293,0.5568697792036152,0.5549495385856718,0.5534451462544168,0.549656331539154,0,0.584763288497925,0.146163582801819,0,0,0,0,0,0.0683696419000626,0,0.815012574195862,0.0814758539199829,7.08695363998413,0.953058004379272,3.42116856575012,0.0683259591460228,0.952350735664368,0,0.772103130817413,0.0857642143964767,582.409301757813,74.7126007080078,576.460632324219,133.877380371094,2.63223099708557,0.090668611228466,NA,NA,NA,NA,NA,54.5291290283203,3.74523377418518,150.490509033203,3.0315842628479,Ridge,ACRU
rm304,22.6,ACRU,4200.52812348363,652.60256275339,0.437717905516322,192499.899396724,NA,NA,1.9851527617307416,1.0185433031373006,2.4888424324879983,NA,NA,0.10592792122754904,0.10513812584385436,0.1193902852130227,NA,NA,22.9,22.9,22.9,7.025,216,17.725,3.25,4,36.50427153082428,32.37631984814332,36.53285490020185,57.49090909090907,47.87719298245615,57.561837455830414,0.5280661699344628,0.5472685761138977,0.5613926599979451,0.506958961486816,0,0.135694414377213,0.0678452551364899,84.8752365112305,2.13438129425049,0,0,0,0,0,0,0,6.39271974563599,0.283384472131729,5.25277948379517,0,1.25671577453613,0.0738873034715652,0.0862736478447914,0,1178.42712402344,20.4098072052002,883.656127929688,204.579208374023,3.49729466438293,0.735409080982208,NA,NA,NA,NA,NA,5.55267381668091,0,NA,NA,Ridge,ACRU
rm4,38,ACRU,60176.1033686636,0,2.85155169855936,128706.773752682,NA,NA,1.2525764717826855,1.2280904246649005,2.5978698586449136,NA,NA,0.02413695690476095,0.00664125795219383,0.02555537115812467,NA,NA,19.7,19.7,19.7,14.241666666666667,326.25,15.025,14.25,17.875,34.73863515383797,35.66050650239563,NA,53.23001631321371,55.42553191489363,NA,0.5885537493996831,0.5619633190743746,NA,0.0616873651742935,0,0.429029554128647,0.0714940652251244,0.0866421610116959,0,0,0.149355158209801,0,0.126441031694412,0,0,0,2.44519233703613,0.074022114276886,2.08478617668152,0.390616089105606,0.916062295436859,0.0704410150647163,11.4900188446045,0.265939176082611,17.9262142181396,3.33191323280334,234.556564331055,56.2482261657715,13.5770397186279,1.81223618984222,NA,NA,NA,NA,NA,0.729594171047211,0,2192.78295898438,0,Lowland,ACRU
rm5,33,ACRU,7740.30501782862,0,0.536229024445116,201294.601382254,NA,NA,1.952567485646042,1.2834877299609464,1.583743090033195,NA,NA,0.1075385711816967,0.06195163408642897,0.1313361253144265,NA,NA,19.7,19.7,19.7,26.5,314.3333333333333,15.175,13,18.5,33.581836665537104,43.306288032454354,36.02326426753908,50.56122448979592,76.38640429338102,56.306818181818194,0.5645507416753892,0.5367072527152086,0.5270778988740739,0.651387274265289,0.0651225075125694,0.070517010986805,0,23.3522624969482,0,0.067056373,0.0695786476135254,0,0.370366960763931,0,0,0,1.47206056118011,0.0735592991113663,2.20795297622681,0.401137888431549,0.484899699687958,0.0692591518163681,3.91101884841919,0.185944452881813,21.5835208892822,5.07445526123047,99.0404357910156,30.4391078948975,17.8043556213379,0,NA,NA,NA,NA,NA,9.05572128295898,0,1021.41174316406,0.156341597437859,Lowland,ACRU
rm501,21,ACRU,799.580286941798,0,0.335236312814316,197014.197905603,NA,NA,1.745217736897196,1.2643523817604565,1.7603680131956114,NA,NA,0.00306041405495715,0.07025069093742337,0.11005054245408646,NA,NA,20.4,20.4,20.4,14.691666666666666,326.75,16.9,7.5,17.25,44.80286738351255,NA,NA,81.16883116883116,NA,NA,0.490061407704331,NA,NA,1.3151535987854,0.328650623559952,0.263708740472794,0,3.82241106033325,3.57274436950684,0.121933006,0.0677046924829483,0.0677046924829483,0,0,0.151607036590576,0.0758010745048523,3.02805423736572,0.36007422208786,3.03072214126587,0.550459980964661,0.420368254184723,0.0700509399175644,7.02259302139282,0.18924967944622,159.754943847656,36.0362663269043,175.968383789063,42.2620735168457,11.1404819488525,0.266139715909958,NA,NA,NA,NA,NA,152.850234985352,0,6943.490234375,6.05638885498047,Lowland,ACRU
rm502,23,ACRU,37614.4885918045,158.820311321092,0.917324164523098,163355.963496004,NA,NA,1.8610445488609229,2.520635585908375,2.431682370361682,NA,NA,0.03805906841924968,0.02366757508744795,0.1094025123484973,NA,NA,20,20,20,15.591666666666669,382,17.475,4.875,22.75,34.06292749658002,48.14917510051296,49.53688917278824,51.65975103734441,92.86096256684492,98.1645569620253,0.4627779889243837,0.35908499555543466,0.367576953761901,6.6888370513916,0,2.96196866035461,1.82186734676361,238.818756103516,2.42821669578552,0,0,0,21.8325004577637,0.757018983364105,0,0,3.58518409729004,0.862101852893829,2.0026171207428,0.266818732023239,1.41658115386963,0.223557353019714,0.65217137336731,0,173.154891967773,43.1236114501953,333.973876953125,87.8809204101563,14.7375268936157,1.07211780548096,NA,NA,NA,NA,NA,0.133364006876945,0.0666801184415817,101.770072937012,0.0830459594726563,Lowland,ACRU
rm503,42,ACRU,6353.12582709739,0,0.50912023818172,204110.710752766,NA,NA,2.1111931971955276,1.7692831800740598,2.0370529510468485,NA,NA,0.32662538538370567,0.17143582426252343,0.27194232471464885,NA,NA,20.1,20.1,20.1,8.391666666666666,253.25,17.7,3.125,21.75,36.396065290238894,62.6014427412083,NA,57.22297756628144,167.38999397227246,NA,0.564934789798978,0.35794148147958066,NA,0.0682348161935806,0,1.15653967857361,0.15413960814476,216.985626220703,10.8596801757813,0,0.0675802379846573,0.0675802379846573,0.0618820488452911,0,0,0,2.59911561012268,0.445155024528503,2.50926232337952,0.203254446387291,1.32017576694489,0,0.515430688858032,0,128.5263671875,39.7053298950195,406.108642578125,101.635566711426,47.7091522216797,0.475245654582977,NA,NA,NA,NA,NA,0,0,0.234053641557693,0,Lowland,ACRU
rm6,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
rm7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
rm8,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
rm9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
rms1,NA,ACRU,6233.9282860069,83.2623783017853,0.500481391610275,187269.055976889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.555555555555557,310.25,16.8,17.833333333333332,21.75,32.533364551627244,36.101617680565056,36.53285490020185,48.22141245878881,56.49848457835623,57.561837455830414,0.5533173340604198,0.5385314813022548,0.5126600773534813,NA,NA,0.0782618075609207,0.0782618075609207,NA,NA,1.912442446,7.16831874847412,2.08335566520691,0.324606269598007,0,NA,NA,1.56213116645813,0,5.13399696350098,1.84565889835358,0,0,NA,NA,9.04054641723633,2.17844104766846,285.358825683594,81.3620452880859,0.771772444248199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACRU
rms1 stem,NA,NA,NA,NA,NA,NA,NA,NA,2.247392994086262,2.3240380769022684,3.304659235087554,NA,NA,0.3450837773220441,0.2466988365355876,0.6542339604662751,NA,NA,24.9,25.1,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro1,33,QURU,99915.7777290623,16020.2967781342,1.3329001832454,25379.8069277233,NA,NA,1.3538001552042762,1.336514092237482,1.4768828719063354,NA,NA,0.0724530738296808,0.07880414215588136,0.08948355598652738,NA,NA,19.5,19.5,19.5,15.858333333333334,273.75,17.95,8,9.875,53.339200156448605,48.83741648106904,50.33007657776605,114.31265716680636,95.45533693191712,101.32908027644868,0.45816941144131934,0.5513970934424763,0.6047166586893898,5.02713584899902,0.183541521430016,0.213728874921799,0.0712386444211006,0.49921840429306,0,0,0.0692061856389046,0,0,0,0.33406326174736,0,2.33461856842041,0.212046727538109,1.45866084098816,0.24298457801342,0.589013636112213,0,3.77305102348328,0,207.971542358398,47.1775588989258,141.652069091797,36.3495330810547,1.76250302791595,0.229742020368576,144.092742919922,33.6476249694824,1502.52233886719,830.227844238281,0,NA,NA,NA,NA,Lowland,QURU
ro10,33,QURU,59447.2203089279,325.504821554228,1.13171182731304,131148.140192681,NA,NA,0.4349899570085683,0.6266415865687089,0.9357040709802416,NA,NA,0.02846434888170751,0.05897300389395393,0.04123103595720583,NA,NA,20.3,20.3,20.3,18.258333333333333,368.25,18.375,5.25,16.875,50.89484462648027,49.089688732276194,48.26043020066407,103.64460562103356,96.42386288727752,93.27566964285714,0.5295063503979204,0.5826010034840582,0.6005359838315453,0,0,0.221606239676476,0,9.08046722412109,0.0615357160568237,0.0732068419456482,0.0659770965576172,0.0659770965576172,0.0952569246292114,0,0,0,4.04958438873291,0.471733897924423,1.07477045059204,0.134292632341385,0.777546226978302,0,0.293677121400833,0,253.995498657227,77.2807159423828,116.542579650879,25.442777633667,0.820640742778778,0.328187644481659,83.7898330688477,16.8341617584229,548.6474609375,322.355255126953,0.0732068419456482,NA,NA,NA,NA,Lowland,QURU
ro101,39,QURU,85980.2486475024,21035.5162410794,1.25058248129618,135118.35883961,NA,NA,2.472515398727059,2.63070914117293,1.7833053035859374,NA,NA,0.22130325342014068,0.16618780297983513,0.3363147696670779,NA,NA,20.5,20.8,20.2,20.125,394.75,17.625,5.625,13.75,44.86226893802102,47.30276745146633,47.97764227642276,81.36400986031221,89.76328578147043,92.22504395389724,0.5842332080093102,0.6124607450930797,0.567142379601476,0.787281215190887,0.121085897088051,1.28611171245575,0.0642722025513649,0.361508935689926,0.12049063295126,0,0,0,0.125617489218712,0,0.929705381393433,0,0.961954712867737,0,1.46196758747101,0.317664533853531,0.246321082115173,0,0.665947675704956,0,316.700347900391,110.973030090332,53.64599609375,0.806031823158264,0.545841634273529,0.0909560173749924,24.6892547607422,0,112.026336669922,0.657482326030731,0,NA,NA,NA,NA,Ridge,QURU
ro102,47,QURU,12494.202793736,2118.81082369204,0.603906923750289,174752.833260846,NA,NA,2.522834626144582,2.483023979180798,3.0316698689635624,NA,NA,0.06158901496249035,0.03368184774983004,0.04271325095127845,NA,NA,22.5,22.3,21,20.5,414.25,17.925,4.5,18.25,50.635259204303075,47.81687155574396,50.585590120473846,102.573736614691,91.63281884646626,102.37011884550088,0.5110720404656628,0.5909540501721124,0.5411794346045409,0.375709146261215,0.0626098588109016,0.706415355205536,0.12840761244297,0.419294536113739,0,0,0.0655397102236748,0,0.103813856840134,0,0.366513162851334,0,4.95878744125366,0.655111253261566,1.16757655143738,0.0686489045619965,0.472826272249222,0.0787911787629128,3.0838041305542,0,439.161529541016,122.075637817383,153.635650634766,19.3034896850586,0.515785813331604,0,7.21256351470947,0.674302518367767,9.35847949981689,5.29123306274414,0,NA,NA,NA,NA,Ridge,QURU
ro103,34,QURU,16273.7468557433,1371.72465977046,0.697891675539689,170341.774460769,NA,NA,1.9565069566132005,1.8511423896395716,2.2169645244311216,NA,NA,0.06735063413804765,0.01831029253861137,0.05428938610204374,NA,NA,22.4,22.4,22.4,13.975,432.75,17.225,7.125,16.75,45.968548313789654,45.96617932006341,48.374076364701665,85.07738896366084,85.06927465362672,93.70113493064312,0.5706955116528085,0.589033809554169,0.5120211197139195,0.327434033,0.054566015,0.538892924785614,0.0673481151461601,0.669666826725006,0.267820984125137,0.0593412816524506,0,0,0,0,1.186838031,0,3.2400336265564,0.301022350788116,3.16378569602966,0.491585969924927,0.972289800643921,0,1.27173888683319,0,372.804473876953,121.809951782227,264.853179931641,64.3749008178711,0.0838389843702316,0,6.53867816925049,2.10043907165527,74.5668563842773,58.6856346130371,0.0593412816524506,NA,NA,NA,NA,Ridge,QURU
ro104,26.5,QURU,46101.0056102243,430.539631423289,1.04347387588082,142885.388239781,NA,NA,1.4762044854582734,1.7433656817549603,1.582300803781301,NA,NA,0.05689419001225244,0.06277931147657566,0.062342357017005,NA,NA,24.5,24.3,25,17.35,439,17.675,5.125,9.75,53.424088122207216,NA,NA,114.70325747434184,NA,NA,0.43032592248113855,NA,NA,NA,NA,0.327261000871658,0.0654449164867401,NA,NA,0.1268500238657,0.066995278,0.0669952780008316,0,0,NA,NA,3.17353868484497,0.202310726046562,3.37170267105103,0.926255345344543,0.663407683372498,0.248734056949615,NA,NA,369.56005859375,108.708694458008,110.023696899414,36.3971366882324,4.10822916030884,0.445852369070053,183.492080688477,2.6704261302948,2720.56298828125,29.9265384674072,0.0634233057498932,NA,NA,NA,NA,Ridge,QURU
ro105,NA,QURU,33455.1170014824,541.475449493264,0.919732119314579,172253.035040802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,429,17.775,4,14,46.86184812442818,47.659754549301745,47.880742670470994,88.18870523415978,91.0575679172057,91.86766105998096,0.5576378754507927,0.5937383990681304,0.5728181565028849,0.28355521,0.141769066,0.777146697044373,0.129488810896873,2.00785779953003,0.468193769454956,0.0635123252868652,0,0,0,0,0.495669067,0,1.68097269535065,0.0699925944209099,0.940111041069031,0.0783139020204544,1.0608024597168,0.0815662294626236,0.204242467880249,0,303.638397216797,104.205169677734,235.107604980469,88.4442977905273,4.53506708145142,1.03774321079254,103.55110168457,28.3771820068359,174.152618408203,148.94499206543,0,NA,NA,NA,NA,NA,QURU
ro11,43,QURU,138774.253838335,6316.03413867509,1.40249461828123,36229.2628969834,NA,NA,2.248720351439422,1.8040870075155464,2.247065003998211,NA,NA,0.00982783346906078,0.00463344209111925,0.01093039718819743,NA,NA,19.9,19.9,19.9,13.375,385.25,18.875,5.375,24.875,51.05382483835755,50.81994096425058,51.07271691665084,104.30605592726027,103.33444481493832,104.3849437330229,0.5596541280996333,0.575880161321256,0.534564121469202,0.281519651,0,0.198912933468819,0.0663005784153938,1.76064693927765,0.195497363805771,NA,0,0,0,0,1.080619693,0,NA,NA,2.31588768959045,0.53996616601944,0.349438041448593,0,0.294338405132294,0,NA,NA,86.3774032592773,23.9488086700439,0.58308470249176,0.0971607267856598,18.5187168121338,0,230.512115478516,0.679364502429962,NA,NA,NA,NA,NA,Lowland,QURU
ro12,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro13,41.2,QURU,93929.3599941985,7167.55529158457,1.3760772485001,99226.7347737254,NA,NA,1.8107658802166695,1.638888473361423,1.8807324222002793,NA,NA,0.02253427996021356,0.00780054838564291,2.7869689541891034e-4,NA,NA,18.6,18.6,18.5,17.875,332.5,18.475,10.125,12.625,50.22239046086874,47.96954314720812,50.14063461369429,100.893536121673,92.19512195121952,100.56412516527102,0.5050232825191407,0.5707915236837057,0.5356823500189097,1.534951806,0,0.336856305599213,0.0673635378479958,0.570871293544769,0,0,0,0,0.0929318368434906,0,0.817229927,0,3.54323315620422,0.707793414592743,2.15388154983521,0.208267882466316,0.482687592506409,0,0.136268094182014,0,450.067108154297,126.259719848633,268.199676513672,71.4824600219727,0.364316999912262,0.0910686701536179,14.4550018310547,3.7364706993103,81.1008682250977,56.6988487243652,0,NA,NA,NA,NA,Lowland,QURU
ro14,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro15,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro16,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ridge,NA
ro18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ridge,NA
ro2,32,QURU,4804.97851237076,2.71687728219292,0.424046196223861,189345.755912472,NA,NA,1.9245837412360811,1.774328564152564,1.8792617236654665,NA,NA,0.02163256617675862,0.02514086244834225,0.01205366895434291,NA,NA,28.4,28.4,28.4,7.250000000000001,223.5,18.075,9.5,15.5,51.20464441219159,48.779621904677384,50.0039366978978,104.93753718024988,95.23479466297005,100.01574803149606,0.48418867181445374,0.5540854303075972,0.5235071236450813,0.354903787,0.14194867,0.201180592179298,0,1.34546875953674,0.0707757920026779,0,0,0,1.21521747112274,0,0.979634166,0,2.23998284339905,0.479637384414673,3.70719909667969,1.0465030670166,0.317857652902603,0,1.20078659057617,0,174.650314331055,55.4887847900391,141.758438110352,35.5581283569336,1.30233180522919,0,27.1891555786133,0,88.4981460571289,0.258366227149963,0,NA,NA,NA,NA,Lowland,QURU
ro3,50,QURU,7136.7995686807,74.5862290314667,0.48936496121968,203264.808621736,NA,NA,3.153421486859696,2.194981042941522,1.8382487871132167,NA,NA,0.8335403582314668,0.36885986920099056,0.9519011615128106,NA,NA,27.5,27.5,27.5,7.525,292.25,18.425,8.25,13,49.422039558181346,58.48487536591856,55.2552986512524,97.71457592686642,140.87606837606836,123.49014963935838,0.567143066509613,0.44933630459877927,0.5548436947890126,175.5947266,0.073545501,1.37663316726685,0,1413.97277832031,1.15550172328949,0,0,0,11.385968208313,0.27981224656105,1.133001208,0,1.14931809902191,0.0717994943261147,2.01894974708557,0.360272705554962,0.0841026976704597,0,26.5430889129639,2.10466885566711,190.620407104492,55.2541770935059,286.748016357422,61.6503372192383,1.28067493438721,0.170676127076149,119.323303222656,1.05038416385651,7534.9794921875,28.5541229248047,0,NA,NA,NA,NA,Lowland,QURU
ro4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro6,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
ro7,33.5,QURU,2453.75465104032,221.522948091641,0.340386671307434,185069.319747963,NA,NA,1.3759362960568593,1.164686260069885,1.526220474929981,NA,NA,0.1792966143791151,0.10129795195042449,0.23779367757974457,NA,NA,20.4,20.4,20.4,11.791666666666668,316,18.875,7.25,11.625,48.8936607226216,50.105815626851765,46.89642131139792,95.67044208987942,100.4241601628775,88.31122585239918,0.5255698571311362,0.5658949101079498,0.6061730795121221,0.291313767,0,0.136886447668076,0,0.811825573444366,0.135265380144119,NA,0.503706992,0.125906527042389,0,0,0.747677565,0.074746378,NA,NA,1.80427718162537,0.327844679355621,0.705294609069824,0.0783451944589615,1.4269917011261,0.251696318387985,NA,NA,151.566207885742,39.8401870727539,1.47490632534027,0.232757061719894,103.908752441406,4.95260524749756,2350.52758789063,161.862014770508,NA,NA,NA,NA,NA,Lowland,QURU
ro8,38,QURU,152991.096820263,73844.1685507588,1.51922604313383,42747.2454106633,NA,NA,0.9869614695536846,1.1672863139713652,0.8949859106834968,NA,NA,0.02050227563932961,0.07634838073403925,0.02891371398134726,NA,NA,20,20,20,11.791666666666668,316,18.875,7.25,11.625,49.940699743032226,48.14631326892908,46.30965005302228,99.76307996051337,92.8503184713376,86.25320955954969,0.4863009364941916,0.6029555540342593,0.6061712267425354,0.906721115,0.209181309,0.859940826892853,0,1.26290988922119,0.140256389975548,NA,NA,NA,0,0,1.16383481,0,NA,NA,NA,NA,0.233126044273376,0,0.445211201906204,0.0741901695728302,NA,NA,NA,NA,0.26622000336647,0,27.0538749694824,5.80777835845947,1089.55041503906,694.714782714844,NA,NA,NA,NA,NA,Lowland,QURU
