Section Id,Quadrat,Sub_Quadrat,Tag,Stem_Tag,Species_Code,PX,PY,DBH,Status,POM,Codes,Notes,Secondary,Latitude,Longitude
,702,d,3657,,KALA,58.5,147.6,4.3,LI,1.3,M,,FALSE,41.99042687,-72.1299128
,6,c,3836,,PIST,136.5,19.2,4.3,,,,,FALSE,41.98916787,-72.12925317
,6,c,3965,,PIST,139,12.1,4.3,,,,,FALSE,41.98910108,-72.1292383
,308,b,4480,,PIST,164.5,77.2,4.3,LI,,,,FALSE,41.98963782,-72.12879765
,308,d,4489,,PIST,178.6,64.2,4.3,LI,1.3,M,,FALSE,41.98950066,-72.12865696
,309,a,5145,,PIST,185.1,69.9,4.3,LI,1.3,M,,FALSE,41.98954099,-72.12856753
,309,d,5524,,PIST,199.6,66.7,4.3,LI,1.3,M,,FALSE,41.98949,-72.12840148
,309,d,5663,,PIST,191.1,69.3,4.3,LI,1.3,M,,FALSE,41.9895263,-72.1284973
,802,a,6207,,KALA,42.8,164.7,4.3,LI,,M,,TRUE,41.99060284,-72.13006394
,609,c,7117,,ACSA,195.3,139,4.3,LI,1.3,M,,FALSE,41.99013704,-72.12830078
,107,b,7132,,BELE,148.4,35.8,4.3,LI,1.3,M,,FALSE,41.9892963,-72.12907649
,903,c,7312,,KALA,76.5,194.3,4.3,LI,,M,,FALSE,41.99081236,-72.12960018
,809,d,7438,,BELE,193.2,169.8,4.3,LI,1.3,M,,FALSE,41.99041311,-72.12826108
,107,b,9794,,BELE,149.3,37.4,4.3,LI,1.3,M,,FALSE,41.98930907,-72.1290624
,308,a,1728,,PIST,163.4,68.3,4.2,LI,1.3,M,,FALSE,41.98956071,-72.12882946
,308,d,2175,,PIST,178,65.5,4.2,LI,,,,FALSE,41.98951311,-72.12866138
,308,d,2192,,PIST,175.6,62.8,4.2,LI,,,,FALSE,41.98949295,-72.12869565
,308,d,2339,,PIST,178,65.5,4.2,LI,,,,FALSE,41.98951311,-72.12866138
,602,a,2375,,TSCA,48.7,126.9,4.2,LI,,M,,FALSE,41.99025885,-72.13007307
,308,d,2454,,PIST,170.6,68.6,4.2,LI,1.3,M,,FALSE,41.98955212,-72.12874304
,308,d,2554,,PIST,173,69.8,4.2,LI,1.3,M,,FALSE,41.989559,-72.12871192
,207,a,2567,,PIST,148.7,47,4.2,LI,1.3,M,,FALSE,41.98939503,-72.12904938
,308,c,2616,,PIST,172.6,76.5,4.2,LI,,M,,FALSE,41.98961897,-72.12870261
,104,b,2752,,KALA,88.3,36.3,4.2,LI,1.3,M,,FALSE,41.98939459,-72.12979157
,308,c,2763,,PIST,175.3,77.9,4.2,LI,,M,,FALSE,41.98962715,-72.12866749
,6,c,3618,,BELE,134.8,11.8,4.2,,,,,FALSE,41.98910498,-72.12928897
,6,c,3740,,PIST,138.5,19.9,4.2,,,,,FALSE,41.98917094,-72.12922787
,5,b,3764,,TSCA,100.2,18,4.2,LI,,M,,FALSE,41.98921393,-72.12968823
,4,c,3805,,PIST,97.8,19.2,4.2,LI,1.3,M,,FALSE,41.98922831,-72.1297143
,4,c,3928,,PIST,98.6,18.9,4.2,LI,1.3,M,,FALSE,41.9892244,-72.1297054
,406,c,4007,,TSCA,136.1,96,4.2,,,,,FALSE,41.98984868,-72.12909655
,309,a,4335,,PIST,183.9,63.7,4.2,LI,,M,,FALSE,41.98948795,-72.12859486
,308,d,4439,,PIST,178.3,65.3,4.2,LI,1.3,M,,FALSE,41.98951087,-72.12865822
,308,c,4884,,PIST,178.6,,4.2,LI,,M,,FALSE,#DIV/0!,#DIV/0!
,308,d,4925,,PIST,179.8,63.2,4.2,LI,,,,FALSE,41.98948993,-72.12864476
,309,a,5208,,PIST,186.4,67.3,4.2,LI,1.3,M,,FALSE,41.98951593,-72.1285575
,309,a,5280,,PIST,182,65.2,4.2,LI,,M,,FALSE,41.98950421,-72.12861434
,309,a,5310,,PIST,184.3,65.2,4.2,LI,,M,,FALSE,41.98950061,-72.12858694
,309,a,5368,,PIST,184.2,63,4.2,LI,,M,,FALSE,41.98948128,-72.12859275
,309,a,5847,,PIST,186.8,68.8,4.2,LI,1.3,M,,FALSE,41.98952859,-72.12854958
,809,c,6404,,KALA,195.8,172.4,4.2,LI,1.3,M,,FALSE,41.99043207,-72.12822463
,803,a,6942,,KALA,67.4,164.3,4.2,LI,,,,TRUE,41.99056088,-72.12977165
,107,c,7131,,PIST,152.3,30.6,4.2,LI,1.3,M,,FALSE,41.98924416,-72.12904095
,107,d,7154,,PIST,156.8,23.6,4.2,LI,1.3,M,,FALSE,41.98917513,-72.12900203
,409,a,7181,,PIST,183.2,81.6,4.2,LI,1.3,M,,FALSE,41.98964758,-72.12856558
,905,d,7587,,KALA,110.9,189.5,4.2,LI,1.3,M,,TRUE,41.99071612,-72.12920036
,500,b,1305,,FAGR,9,115.2,4.1,LI,1.3,M,,FALSE,41.99021722,-72.13057071
,207,a,1443,,PIST,144.4,45.9,4.1,LI,,,,FALSE,41.989392,-72.12910293
,308,d,1493,,PIST,176.1,63.6,4.1,LI,1.3,M,,FALSE,41.98949925,-72.12868801
,207,a,2024,,PIST,143.4,46,4.1,LI,,,,FALSE,41.98939445,-72.12911464
,702,d,2085,,KALA,58.8,147.6,4.1,LI,1.3,M,,FALSE,41.9904264,-72.12990922
,308,c,2096,,PIST,177.6,75.1,4.1,LI,,M,,TRUE,41.98959876,-72.12864597
,308,b,2136,,PIST,164.1,77.5,4.1,,,,,FALSE,41.9896411,-72.12880179
,308,c,2200,,PIST,179.1,77.8,4.1,LI,,,,FALSE,41.98962033,-72.12862242
,207,a,2251,,PIST,140.9,42.5,4.1,LI,,,,FALSE,41.98936735,-72.12915178
,207,a,2384,,PIST,141.5,43.3,4.1,LI,1.3,M,,FALSE,41.9893735,-72.12914295
,206,d,2416,,TSCA,138.7,43.4,4.1,LI,1.3,M,,FALSE,41.98937876,-72.1291761
,207,a,2441,,PIST,140.1,43.3,4.1,LI,,,,FALSE,41.98937569,-72.12915963
,308,d,2502,,PIST,179.5,67.8,4.1,LI,,,,FALSE,41.98953114,-72.12863867
,308,d,2552,,PIST,178.5,60.2,4.1,LI,1.2,,,FALSE,41.98946539,-72.12866656
,308,c,2608,,PIST,178.8,72.5,4.1,LI,,,,FALSE,41.98957386,-72.12863713
,304,a,2698,,KALA,87,66.8,4.1,LI,1.3,M,,FALSE,41.98966675,-72.12974298
,104,a,2791,,PIST,88.5,25.1,4.1,LI,1.3,M,,FALSE,41.98929509,-72.12981272
,206,d,2792,,TSCA,139.1,44.6,4.1,LI,1.3,M,,FALSE,41.98938876,-72.12916881
,204,b,2843,,KALA,84.4,52.5,4.1,LI,,,,FALSE,41.98954416,-72.129804
,104,d,2955,,PIST,95.6,21.5,4.1,LI,1.3,M,,FALSE,41.98925212,-72.12973569
,308,c,2991,,PIST,172.8,77.9,4.1,LI,,,,FALSE,41.98963105,-72.12869728
,308,c,2997,,PIST,178,72.2,4.1,LI,,M,,FALSE,41.98957245,-72.1286473
,4,d,3782,,BELE,94.6,9.8,4.1,LI,1.3,M,,TRUE,41.98915006,-72.12977219
,308,c,4314,,PIST,178.9,79.4,4.1,LI,,M,,FALSE,41.98963481,-72.12862144
,308,b,4341,,PIST,164.1,75.8,4.1,LI,1.3,M,,FALSE,41.98962604,-72.12880536
,308,a,4373,,PIST,164.3,61,4.1,LI,1.3,M,,FALSE,41.98949465,-72.12883408
,308,a,4387,,PIST,168.5,64.7,4.1,LI,,,,FALSE,41.98952086,-72.12877626
,308,b,4462,,PIST,164.7,74.7,4.1,LI,1.3,M,,FALSE,41.98961536,-72.12880052
,308,d,4492,,PIST,180,65.4,4.1,LI,1.3,M,,FALSE,41.9895091,-72.12863775
,702,d,4577,,KALA,58.2,147.3,4.1,LI,1.3,M,,TRUE,41.99042468,-72.129917
,308,a,4892,,PIST,167.6,62.6,4.1,LI,,M,,FALSE,41.98950367,-72.12879139
,308,d,4906,,PIST,178.1,63.1,4.1,LI,,,,FALSE,41.9894917,-72.12866523
,704,d,5457,,KALA,94.6,145,4.1,LI,,,,TRUE,41.99034746,-72.1294881
,309,a,5495,,PIST,183.2,61.9,4.1,LI,1.3,M,,FALSE,41.9894731,-72.12860698
,904,b,5581,,KALA,82.1,195.9,4.1,LI,1.3,M,,TRUE,41.99081779,-72.12953009
,801,b,5721,,KALA,22.2,179.6,4.1,LI,,,,TRUE,41.99076697,-72.13027811
,901,a,6110,,KALA,27.9,180.1,4.1,LI,1.3,M,,TRUE,41.9907625,-72.13020913
,802,c,6269,,KALA,54.6,171.5,4.1,LI,1.3,M,,TRUE,41.99064463,-72.12990905
,409,a,7746,,TSCA,185.2,88.8,4.1,LI,,M,,FALSE,41.98970822,-72.12852662
,408,c,8376,,PIST,178,99.9,4.1,LI,1.3,M,,FALSE,41.98981777,-72.12858909
,107,d,9770,,BELE,155.8,26,4.1,LI,1.3,M,,FALSE,41.98919795,-72.12900891
,5,d,1184,,PIST,118.2,6.3,4,LI,1.3,M,,FALSE,41.9890822,-72.12949833
,308,c,1335,,PIST,175,75.7,4,LI,,M,,FALSE,41.98960813,-72.12867569
,308,a,2003,,BELE,161.8,64.1,4,LI,,,,FALSE,41.98952601,-72.12885735
,308,c,2074,,PIST,180,74.9,4,LI,,M,,FALSE,41.98959324,-72.12861779
,207,d,2121,,BELE,152.9,44.8,4,LI,,,,TRUE,41.98936898,-72.12900396
,204,b,2226,,BELE,85.5,55.2,4,LI,1.3,M,,FALSE,41.98956636,-72.12978522
,207,a,2292,,PIST,147.9,44.2,4,LI,1.3,M,,FALSE,41.98937148,-72.1290648
,308,a,2334,,PIST,167.4,67,4,LI,,,,FALSE,41.98954295,-72.12878453
,207,d,2464,,BELE,155.4,47.5,4,LI,1.3,M,,FALSE,41.98938899,-72.1289685
,308,d,2629,,PIST,176.8,69.5,4,LI,1.3,M,,FALSE,41.98955041,-72.12866727
,308,d,2630,,PIST,171.5,62.4,4,LI,,,,FALSE,41.98949581,-72.12874534
,207,d,2631,,BELE,159.3,44.7,4,LI,,,,FALSE,41.9893581,-72.12892791
,308,c,2633,,PIST,175.6,75.6,4,LI,,M,,FALSE,41.98960631,-72.12866875
,308,c,2641,,PIST,172.7,76.3,4,LI,,M,,FALSE,41.98961704,-72.12870183
,308,c,2939,,PIST,172.9,77.8,4,LI,,M,,FALSE,41.98963001,-72.1286963
,308,c,2987,,PIST,179.8,71,4,LI,,M,,FALSE,41.98955901,-72.12862837
,308,a,2998,,BELE,162,63.3,4,LI,,,,FALSE,41.98951862,-72.12885665
,4,c,3627,,PIST,95.9,17.9,4,LI,1.3,M,,TRUE,41.98921976,-72.12973968
,6,c,3696,,BELE,134.4,12.5,4,,,,,FALSE,41.98911181,-72.12929227
,5,c,3700,,BELE,117.9,12.7,4,LI,,M,,TRUE,41.98913935,-72.12948846
,5,d,3865,,PIST,118.5,7.2,4,LI,1.3,M,,FALSE,41.9890897,-72.12949287
,308,d,4357,,PIST,177.9,66.8,4,LI,1.3,M,,FALSE,41.98952478,-72.12865984
,308,d,4379,,PIST,163,76.9,4,LI,,,,FALSE,41.9896375,-72.12881616
,702,d,4678,,KALA,56.8,145.9,4,LI,1.3,M,,FALSE,41.99041447,-72.12993663
,308,a,4707,,PIST,179.7,62.5,4,LI,1.3,M,,FALSE,41.98948388,-72.12864742
,308,c,4910,,PIST,178.6,73.4,4,LI,,M,,FALSE,41.98958214,-72.12863763
,308,c,5013,,PIST,177.9,76.4,4,LI,,M,,FALSE,41.9896098,-72.12863966
,308,b,5018,,PIST,160.1,72.7,4,LI,1.3,M,,FALSE,41.98960483,-72.12885954
,308,d,5168,,PIST,171.7,64.9,4,LI,,,,FALSE,41.98951764,-72.12873771
,308,d,5299,,PIST,176.9,65.8,4,LI,1.3,M,,FALSE,41.98951748,-72.12867385
,309,a,5302,,PIST,182,64.6,4,LI,,M,,FALSE,41.98949889,-72.1286156
,801,b,5318,,KALA,21.5,177,4,LI,,,,FALSE,41.99074504,-72.13029191
,309,a,5322,,PIST,183.9,63.2,4,LI,,M,,FALSE,41.98948352,-72.12859591
,704,c,5352,,KALA,98.5,151.2,4,LI,,M,,TRUE,41.99039628,-72.1294286
,308,d,5360,,PIST,174.9,63.3,4,LI,1.3,M,,FALSE,41.98949847,-72.12870294
,309,a,5448,,PIST,188.8,62.5,4,LI,1.3,M,,FALSE,41.98946967,-72.12853899
,704,c,5456,,KALA,99.2,151.4,4,LI,,M,,TRUE,41.99039696,-72.12941983
,309,b,5812,,PIST,187.1,70.2,4,LI,1.3,M,,FALSE,41.98954052,-72.12854307
,309,b,5846,,PIST,185.3,75.5,4,LI,,,,FALSE,41.98959027,-72.12855338
,804,c,6750,,KALA,98.3,176,4,LI,,M,,FALSE,41.99061624,-72.12937887
,903,d,6782,,KALA,71.5,187.5,4,LI,,M,,FALSE,41.99075995,-72.12967405
,409,b,8801,,PIST,180.6,96.4,4,LI,1.3,M,,FALSE,41.98978272,-72.12856546
,409,a,8966,,PIST,182.6,87.1,4,LI,1.3,M,,FALSE,41.98969723,-72.12856117
,508,d,9073,,PIST,177.3,100.5,4,LI,1.3,M,,FALSE,41.98982418,-72.12859617
,408,c,9153,,PIST,179.8,91.2,4,LI,1.3,M,,FALSE,41.98973791,-72.12858592
,107,c,9817,,BELE,152.2,32.7,4,LI,1.3,M,,TRUE,41.98926291,-72.12903772
,308,c,1415,,PIST,177.4,72,3.9,LI,,,,FALSE,41.98957161,-72.12865487
,207,d,1416,,PIST,157.9,46.6,3.9,LI,,,,TRUE,41.98937711,-72.1289406
,308,c,1466,,PIST,175.3,78.2,3.9,LI,,,,FALSE,41.9896298,-72.12866686
,308,c,2022,,PIST,174.1,77.3,3.9,LI,,M,,FALSE,41.98962371,-72.12868305
,308,a,2102,,BELE,164.2,60.8,3.9,LI,,,,FALSE,41.98949304,-72.12883569
,207,a,2259,,PIST,144.5,48.2,3.9,LI,,,,FALSE,41.98941221,-72.12909691
,308,a,2442,,PIST,165.6,68.9,3.9,LI,,,,FALSE,41.98956259,-72.12880199
,207,a,2572,,PIST,141.9,44.9,3.9,LI,,,,FALSE,41.98938705,-72.12913482
,308,d,2645,,BELE,170.2,69.7,3.9,LI,,M,,FALSE,41.98956249,-72.12874549
,206,d,2652,,TSCA,139.8,48,3.9,LI,,,,FALSE,41.98941778,-72.12915333
,104,d,2878,,BELE,90.7,21.5,3.9,LI,1.3,M,,FALSE,41.98925977,-72.12979407
,206,c,2964,,BELE,134.4,50.8,3.9,LI,1.3,M,,FALSE,41.98945102,-72.12921179
,5,d,3643,,BELE,119.8,2.9,3.9,LI,,M,,FALSE,41.98904959,-72.12948641
,4,d,3664,,PIST,93.2,5.9,3.9,LI,1.3,M,,FALSE,41.9891177,-72.12979706
,4,c,3665,,PIST,96.6,18.8,3.9,LI,1.3,M,,FALSE,41.98922664,-72.12972944
,6,d,3753,,BELE,136.3,2.6,3.9,LI,1.3,M,,FALSE,41.98902116,-72.12929043
,5,c,3770,,PIST,110.8,18.3,3.9,LI,,M,,FALSE,41.98920004,-72.12956129
,6,a,3946,,BELE,122.1,3,3.9,LI,,,,FALSE,41.98904688,-72.12945879
,308,c,4330,,PIST,174.2,77.2,3.9,LI,1.3,M,,FALSE,41.98962267,-72.12868207
,308,d,4340,,PIST,177,63,3.9,LI,,,,TRUE,41.98949253,-72.12867855
,308,a,4844,,PIST,166.4,61.3,3.9,LI,,,,FALSE,41.98949403,-72.12880842
,308,d,4877,,PIST,174.4,69.4,3.9,LI,1.3,M,,FALSE,41.98955327,-72.12869608
,308,a,4922,,PIST,166,64.7,3.9,LI,,M,,FALSE,41.98952477,-72.12880605
,309,a,5167,,PIST,185,64.5,3.9,LI,,,,FALSE,41.98949332,-72.12858007
,308,d,5248,,BELE,174.6,64.9,3.9,LI,1.3,M,,FALSE,41.98951311,-72.12870315
,309,c,5868,,PIST,198.2,77.9,3.9,LI,,M,,FALSE,41.98959138,-72.12839462
,905,b,6427,,KALA,117.1,199.8,3.9,LI,,,,TRUE,41.99079766,-72.12910484
,904,b,6498,,KALA,80.8,195.1,3.9,LI,1.3,M,,TRUE,41.99081273,-72.12954726
,904,d,6515,,KALA,96.7,188.4,3.9,LI,1.3,M,,FALSE,41.99072856,-72.12937188
,902,d,6917,,TSCA,54.2,180.2,3.9,LI,,M,,FALSE,41.99072231,-72.12989553
,107,d,7287,,PIST,155.3,20.7,3.9,LI,1.3,M,,TRUE,41.98915179,-72.129026
,107,c,8398,,PIST,154.6,30.2,3.9,LI,1.3,M,,FALSE,41.98923702,-72.12901438
,409,a,8646,,PIST,184.2,81.9,3.9,LI,1.3,M,,FALSE,41.98964867,-72.12855304
,409,a,8731,,PIST,181.7,81.9,3.9,LI,1.3,M,,FALSE,41.98965258,-72.12858283
,409,b,8768,,PIST,182.7,91.5,3.9,LI,,M,,FALSE,41.98973604,-72.12855074
,408,c,9015,,PIST,178,96.3,3.9,LI,1.3,M,,FALSE,41.98978589,-72.12859665
,308,c,1350,,PIST,171.6,78.5,3.8,LI,,,,FALSE,41.98963824,-72.12871032
,308,d,2039,,PIST,176.1,64.6,3.8,LI,1.3,M,,FALSE,41.98950811,-72.12868591
,207,a,2082,,TSCA,141.3,46,3.8,LI,,,,FALSE,41.98939773,-72.12913966
,308,a,2340,,BELE,169.2,64.2,3.8,LI,,,,FALSE,41.98951534,-72.12876897
,308,c,2411,,PIST,177.1,74.9,3.8,LI,,M,,FALSE,41.98959777,-72.12865235
,207,a,2428,,PIST,143.8,44.6,3.8,LI,,,,FALSE,41.98938142,-72.12911281
,207,b,2590,,PIST,148.8,50.1,3.8,LI,,,,FALSE,41.98942233,-72.12904168
,308,d,2745,,PIST,172.2,61.7,3.8,LI,1.3,M,,FALSE,41.98948851,-72.12873847
,207,a,2882,,PIST,141.9,44.7,3.8,LI,1.3,M,,FALSE,41.98938528,-72.12913524
,308,c,2969,,PIST,178,73.4,3.8,LI,,,,FALSE,41.98958308,-72.12864478
,600,d,2995,,KALA,15.4,127.4,3.8,LI,,M,,FALSE,41.99031528,-72.13046882
,6,a,3969,,BELE,129.7,1.7,3.8,LI,,,,FALSE,41.9890235,-72.12937097
,308,a,4094,,PIST,179,65.2,3.8,LI,1.3,M,,FALSE,41.98950889,-72.12865009
,802,d,4977,,KALA,52,166.6,3.8,LI,,,I'm,TRUE,41.9906053,-72.12995033
,309,a,5139,,PIST,184.3,61.4,3.8,LI,,M,,FALSE,41.98946696,-72.12859492
,308,d,5194,,PIST,171.6,63.8,3.8,LI,,,,FALSE,41.98950805,-72.12874121
,308,d,5416,,PIST,176,66.7,3.8,LI,1.3,M,,FALSE,41.98952686,-72.12868269
,308,d,5475,,PIST,171.9,64.4,3.8,LI,,,,FALSE,41.98951289,-72.12873637
,309,d,5588,,PIST,199.8,65,3.8,LI,1.3,M,,FALSE,41.98947463,-72.12840266
,309,d,5593,,PIST,197.5,67.8,3.8,LI,1.3,M,,FALSE,41.98950302,-72.12842419
,309,a,5659,,PIST,188.3,69.6,3.8,LI,1.3,M,,FALSE,41.98953333,-72.12853003
,309,b,5854,,PIST,187.5,70.9,3.8,LI,,M,,FALSE,41.9895461,-72.12853683
,309,b,5866,,PIST,182.7,71.6,3.8,LI,1.3,M,,FALSE,41.98955979,-72.12859255
,309,d,5927,,PIST,199.8,63.8,3.8,LI,1.3,M,,FALSE,41.989464,-72.12840519
,803,a,6632,,KALA,60.1,168.4,3.8,LI,,,,TRUE,41.99060859,-72.12985002
,903,c,7325,,KALA,72.7,198,3.8,LI,1.3,M,,FALSE,41.99085107,-72.12963769
,903,c,7371,,KALA,74.9,193.4,3.8,LI,,M,,FALSE,41.99080689,-72.12962114
,409,a,8206,,PIST,185.3,87.5,3.8,LI,,M,,FALSE,41.98969655,-72.12852816
,409,a,8463,,PIST,181.6,87.2,3.8,LI,1.3,M,,FALSE,41.98969967,-72.12857288
,409,a,8879,,PIST,182.5,89.9,3.8,LI,,M,,FALSE,41.98972218,-72.12855648
,107,d,9561,,BELE,144.1,22.9,3.8,LI,1.3,M,,FALSE,41.98918877,-72.12915483
,107,d,9859,,BELE,154,23.9,3.8,LI,1.3,M,,FALSE,41.98918216,-72.12903477
,107,d,9957,,BELE,152.6,22.1,3.8,LI,1.3,M,,TRUE,41.98916841,-72.12905523
,308,a,2093,,PIST,163.8,67.3,3.7,LI,,,,FALSE,41.98955123,-72.1288268
,308,c,2123,,PIST,179,79.3,3.7,LI,,,,FALSE,41.98963377,-72.12862046
,308,c,2308,,PIST,177.9,79.4,3.7,LI,,,,FALSE,41.98963637,-72.12863336
,308,d,2377,,PIST,172.9,62.5,3.7,LI,,,,FALSE,41.98949451,-72.12872845
,207,a,2662,,PIST,147.1,45.5,3.7,LI,1.3,M,,FALSE,41.98938424,-72.1290716
,104,a,2811,,PIST,86.7,23.1,3.7,LI,1.3,M,,FALSE,41.98928019,-72.12983837
,4,d,3695,,TSCA,93.5,1.5,3.7,LI,1.3,M,,FALSE,41.98907826,-72.12980273
,5,d,3722,,PIST,116.4,6,3.7,LI,1.3,M,,FALSE,41.98908235,-72.12952041
,4,d,3735,,PIST,92.3,0.4,3.7,LI,1.3,M,,FALSE,41.9890704,-72.12981934
,4,d,3806,,TSCA,93.9,1.2,3.7,LI,1.3,M,,FALSE,41.98907498,-72.1297986
,404,d,3823,,KALA,93.4,87.6,3.7,LI,,,,TRUE,41.98984097,-72.12962301
,4,c,3970,,TSCA,94.8,18.7,3.7,LI,1.3,M,,FALSE,41.98922857,-72.1297511
,308,a,4014,,PIST,164.2,67.2,3.7,LI,1.3,M,,FALSE,41.98954972,-72.12882224
,308,d,4434,,PIST,178.6,65.2,3.7,LI,1.3,M,,FALSE,41.98950952,-72.12865486
,308,a,4608,,PIST,162.8,66,3.7,LI,1.3,M,,FALSE,41.98954128,-72.12884144
,308,a,4664,,PIST,162.6,68.2,3.7,LI,1.3,M,,FALSE,41.98956108,-72.1288392
,308,a,4841,,PIST,167,62.9,3.7,LI,,,,FALSE,41.98950726,-72.12879791
,308,d,5362,,PIST,173,63,3.7,LI,,,,FALSE,41.98949878,-72.12872621
,309,b,5678,,PIST,180.3,73.7,3.7,LI,1.3,M,,FALSE,41.98958214,-72.12861674
,309,b,5744,,PIST,182.2,72,3.7,LI,1.3,M,,FALSE,41.98956412,-72.12859767
,903,b,5830,,KALA,64.7,198.4,3.7,LI,1.3,M,,TRUE,41.9908671,-72.12973217
,309,b,5978,,PIST,185.9,74.3,3.7,LI,,,,FALSE,41.98957871,-72.12854875
,309,b,5985,,PIST,182.8,71.7,3.7,LI,1.3,M,,FALSE,41.98956052,-72.12859115
,904,a,6712,,KALA,80.7,186.8,3.7,LI,1.3,M,,FALSE,41.99073938,-72.12956589
,509,a,7868,,TSCA,198.4,114,3.7,LI,,,,FALSE,41.98991079,-72.12831638
,905,a,7901,,KALA,101,183.5,3.7,LI,1.3,M,,FALSE,41.99067845,-72.12933093
,107,b,8091,,PIST,147.5,33.8,3.7,LI,1.3,M,,FALSE,41.98927999,-72.12909142
,409,a,8797,,PIST,183.4,83.6,3.7,LI,1.3,M,,FALSE,41.98966498,-72.128559
,408,d,9092,,PIST,179.7,88.1,3.7,LI,1.3,M,,FALSE,41.98971061,-72.12859363
,107,d,9753,,BELE,156.6,22.6,3.7,LI,1.3,M,,FALSE,41.98916659,-72.12900652
,107,c,9876,,PIST,158.6,31,3.7,LI,1.3,M,,FALSE,41.98923786,-72.12896504
,6,d,1324,,BELE,130.1,3.2,3.6,LI,1.3,M,,TRUE,41.98903616,-72.12936305
,308,d,1354,,PIST,179.3,69.2,3.6,LI,1.3,M,,FALSE,41.98954385,-72.12863811
,308,d,1521,,PIST,175.6,62.8,3.6,LI,,,,FALSE,41.98949295,-72.12869565
,700,c,1890,,KALA,16.4,158.9,3.6,,,,,FALSE,41.9905927,-72.13039071
,600,d,2091,,KALA,17.1,128.6,3.6,LI,1.3,M,,TRUE,41.99032325,-72.13044604
,308,d,2122,,PIST,177,63.5,3.6,LI,1.3,M,,FALSE,41.98949696,-72.12867749
,308,c,2157,,PIST,175.3,78.6,3.6,LI,,,,FALSE,41.98963335,-72.12866602
,308,c,2162,,PIST,178,73.3,3.6,LI,,,,FALSE,41.98958219,-72.12864499
,308,c,2173,,PIST,178.6,79.5,3.6,LI,,,,FALSE,41.98963616,-72.12862481
,207,a,2227,,PIST,145.1,45.9,3.6,LI,,,,FALSE,41.98939091,-72.12909459
,207,d,2287,,PIST,155.7,46.1,3.6,LI,1.3,M,,FALSE,41.98937612,-72.12896786
,308,d,2362,,PIST,177.2,63.2,3.6,LI,1.3,M,,FALSE,41.98949399,-72.12867574
,308,c,2374,,PIST,174,76.1,3.6,LI,,M,,FALSE,41.98961324,-72.12868676
,308,d,2528,,BELE,172.3,65.5,3.6,LI,,,,FALSE,41.98952201,-72.1287293
,308,c,2542,,PIST,177.2,75.9,3.6,LI,,M,,FALSE,41.98960647,-72.12864905
,308,d,2621,,PIST,173.6,63.2,3.6,LI,,,,FALSE,41.98949961,-72.12871864
,308,c,2628,,PIST,176,71,3.6,LI,,M,,FALSE,41.98956494,-72.12867365
,308,a,2666,,BELE,164.5,63.4,3.6,LI,,,,FALSE,41.9895156,-72.12882665
,308,c,2919,,PIST,177.2,72.3,3.6,LI,,,,FALSE,41.98957458,-72.12865662
,4,c,3780,,PIST,96.8,19.5,3.6,LI,1.3,M,,FALSE,41.98923253,-72.12972559
,5,c,3843,,BELE,119.5,18.3,3.6,LI,,M,,TRUE,41.98918645,-72.12945763
,5,c,3897,,BELE,117.3,15.4,3.6,LI,,M,,FALSE,41.9891642,-72.12948993
,308,a,4337,,PIST,166.2,64.5,3.6,LI,1.3,M,,FALSE,41.98952268,-72.12880408
,308,d,4387,,PIST,174.5,69.7,3.6,LI,1.3,M,,FALSE,41.98955577,-72.12869426
,308,a,4503,,PIST,160.8,64.8,3.6,LI,1.3,M,,FALSE,41.98953377,-72.1288678
,308,a,4525,,PIST,164.8,68.1,3.6,LI,1.3,M,,FALSE,41.98955675,-72.1288132
,308,b,4898,,PIST,160.3,71.3,3.6,LI,1.3,M,,FALSE,41.98959212,-72.1288601
,308,b,5048,,PIST,168.2,77.7,3.6,LI,,,,FALSE,41.98963647,-72.12875251
,309,a,5157,,PIST,182.6,60.9,3.6,LI,,M,,FALSE,41.98946518,-72.12861623
,309,a,5311,,PIST,183.2,61.2,3.6,LI,1.3,M,,FALSE,41.9894669,-72.12860845
,308,d,5359,,PIST,171.7,65,3.6,LI,,,,TRUE,41.98951852,-72.1287375
,308,d,5478,,PIST,171.8,64.6,3.6,LI,,M,,FALSE,41.98951482,-72.12873714
,309,d,5533,,PIST,199.3,62.9,3.6,LI,1.3,M,,FALSE,41.98945681,-72.12841304
,905,d,5555,,KALA,118,187.9,3.6,LI,1.3,M,,TRUE,41.99069086,-72.12911912
,905,a,5565,,KALA,100.9,185.4,3.6,LI,1.3,M,,FALSE,41.99069543,-72.12932813
,309,d,5584,,PIST,199.3,63.1,3.6,LI,1.3,M,,FALSE,41.98945859,-72.12841262
,901,a,5662,,KALA,28.5,180,3.6,LI,1.3,M,,FALSE,41.99076068,-72.13020219
,904,d,5716,,KALA,98.2,183.9,3.6,LI,,M,,FALSE,41.99068636,-72.12936346
,309,b,5867,,PIST,183.9,71,3.6,LI,,M,,FALSE,41.98955261,-72.12857952
,309,d,5905,,PIST,198.7,64.8,3.6,LI,1.3,M,,FALSE,41.98947458,-72.12841619
,802,d,6275,,KALA,52.8,163.1,3.6,LI,,,,FALSE,41.99057305,-72.12994815
,903,b,6573,,KALA,66.9,199.3,3.6,LI,1.3,M,,FALSE,41.99087164,-72.12970407
,905,d,7743,,KALA,112.4,184.2,3.6,LI,1.3,M,,TRUE,41.99066684,-72.12919362
