"plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","material","core_type","lab_id","Well","Sample.description.1","Sample.description.2","Sample.description.3","Sample.description.4","Target","Conc.copies.µL.","Molecular.Weight.pg.µL.","Status","Status.Reason","Experiment","SampleType","TargetType","Supermix","DyeName.s.","Copies.20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","analysis_type"
"7B3","BELE_BB13
Soil_Organic
Lab ID: 52d",258.5,"8/3/2022","QW","",NA,"","Plate 7",18,"B3","","9/11/2022","Jon","","BELE","Soil","Organic","52d","B3","Plate 7","",NA,NA,"pmoa","99.1224060058594",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1982.44812011719,NA,NA,104.309257507324,93.9583282470703,17450,1410,16040,"strict"
"7B3","BELE_BB13
Soil_Organic
Lab ID: 52d",258.5,"8/3/2022","QW","",NA,"","Plate 7",18,"B3","","9/11/2022","Jon","","BELE","Soil","Organic","52d","B3","Plate 7","",NA,NA,"pmoa","399.563629150391",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",7991.2724609375,NA,NA,410.717224121094,388.514739990234,17450,5025,12425,"loose"
"7B3","BELE_BB13
Soil_Organic
Lab ID: 52d",258.5,"8/3/2022","QW","",NA,"","Plate 7",18,"B3","","9/11/2022","Jon","","BELE","Soil","Organic","52d","B3","Plate 7","",NA,NA,"mmox","0.155906513333321",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3.11813020706177,NA,NA,0.499441474676132,0.0236185099929571,15093,2,15091,"strict"
"7B4","BELE_BB8
Soil_Organic
Lab ID: 60d",250.5,"8/3/2022","QW","",NA,"","Plate 7",26,"B4","","9/11/2022","Jon","","BELE","Soil","Organic","60d","B4","Plate 7","",NA,NA,"mmox","0.245532840490341",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4.91065692901611,NA,NA,0.578987061977386,0.0740841329097748,19168,4,19164,"strict"
"7B4","BELE_BB8
Soil_Organic
Lab ID: 60d",250.5,"8/3/2022","QW","",NA,"","Plate 7",26,"B4","","9/11/2022","Jon","","BELE","Soil","Organic","60d","B4","Plate 7","",NA,NA,"mmox","2.33463335037231",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",46.6926651000977,NA,NA,3.16072821617126,1.66706991195679,19168,38,19130,"loose"
"7B4","BELE_BB8
Soil_Organic
Lab ID: 60d",250.5,"8/3/2022","QW","",NA,"","Plate 7",26,"B4","","9/11/2022","Jon","","BELE","Soil","Organic","60d","B4","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.186319842934608,0,18919,0,18919,"loose"
"7B4","BELE_BB8
Soil_Organic
Lab ID: 60d",250.5,"8/3/2022","QW","",NA,"","Plate 7",26,"B4","","9/11/2022","Jon","","BELE","Soil","Organic","60d","B4","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.186319842934608,0,18919,0,18919,"strict"
"7B4","BELE_BB8
Soil_Organic
Lab ID: 60d",250.5,"8/3/2022","QW","",NA,"","Plate 7",26,"B4","","9/11/2022","Jon","","BELE","Soil","Organic","60d","B4","Plate 7","",NA,NA,"pmoa","129.076507568359",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",2581.5302734375,NA,NA,135.264495849609,122.9208984375,16187,1682,14505,"strict"
"7B4","BELE_BB8
Soil_Organic
Lab ID: 60d",250.5,"8/3/2022","QW","",NA,"","Plate 7",26,"B4","","9/11/2022","Jon","","BELE","Soil","Organic","60d","B4","Plate 7","",NA,NA,"pmoa","845.42626953125",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",16908.525390625,NA,NA,864.160217285156,826.985961914063,16187,8297,7890,"loose"
"7B5","BEPA_PB3
Soil_Organic
Lab ID: 68d",250.3,"8/4/2022","QW","",NA,"","Plate 7",34,"B5","","9/11/2022","Jon","","BEPA","Soil","Organic","68d","B5","Plate 7","",NA,NA,"mmox","0.738200783729553",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",14.7640151977539,NA,NA,1.30057775974274,0.367492288351059,15942,10,15932,"loose"
"7B5","BEPA_PB3
Soil_Organic
Lab ID: 68d",250.3,"8/4/2022","QW","",NA,"","Plate 7",34,"B5","","9/11/2022","Jon","","BEPA","Soil","Organic","68d","B5","Plate 7","",NA,NA,"mmox","0.0737992450594902",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.47598493099213,NA,NA,0.352506935596466,0.003099475055933,15942,1,15941,"strict"
"7B5","BEPA_PB3
Soil_Organic
Lab ID: 68d",250.3,"8/4/2022","QW","",NA,"","Plate 7",34,"B5","","9/11/2022","Jon","","BEPA","Soil","Organic","68d","B5","Plate 7","",NA,NA,"pmoa","105.8046875",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",2116.09375,NA,NA,111.322685241699,100.312454223633,16510,1420,15090,"loose"
"7B5","BEPA_PB3
Soil_Organic
Lab ID: 68d",250.3,"8/4/2022","QW","",NA,"","Plate 7",34,"B5","","9/11/2022","Jon","","BEPA","Soil","Organic","68d","B5","Plate 7","",NA,NA,"pmoa","31.5593090057373",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",631.186157226563,NA,NA,34.5221099853516,28.6039485931396,16510,437,16073,"strict"
"7B5","BEPA_PB3
Soil_Organic
Lab ID: 68d",250.3,"8/4/2022","QW","",NA,"","Plate 7",34,"B5","","9/11/2022","Jon","","BEPA","Soil","Organic","68d","B5","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.200615018606186,0,17571,0,17571,"strict"
"7B5","BEPA_PB3
Soil_Organic
Lab ID: 68d",250.3,"8/4/2022","QW","",NA,"","Plate 7",34,"B5","","9/11/2022","Jon","","BEPA","Soil","Organic","68d","B5","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.200615018606186,0,17571,0,17571,"loose"
"7B6","FAGR_AB2
Soil_Organic
Lab ID: 76d",255.6,"8/4/2022","QW","",NA,"","Plate 7",42,"B6","","9/11/2022","Jon","","FAGR","Soil","Organic","76d","B6","Plate 7","",NA,NA,"mmox","1.39444828033447",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",27.8889656066895,NA,NA,2.06443476676941,0.88813591003418,18572,22,18550,"loose"
"7B6","FAGR_AB2
Soil_Organic
Lab ID: 76d",255.6,"8/4/2022","QW","",NA,"","Plate 7",42,"B6","","9/11/2022","Jon","","FAGR","Soil","Organic","76d","B6","Plate 7","",NA,NA,"pmoa","43.2662239074707",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",865.324462890625,NA,NA,46.9662666320801,39.5777778625488,14595,527,14068,"strict"
"7B6","FAGR_AB2
Soil_Organic
Lab ID: 76d",255.6,"8/4/2022","QW","",NA,"","Plate 7",42,"B6","","9/11/2022","Jon","","FAGR","Soil","Organic","76d","B6","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.176699116826057,0,19949,0,19949,"loose"
"7B6","FAGR_AB2
Soil_Organic
Lab ID: 76d",255.6,"8/4/2022","QW","",NA,"","Plate 7",42,"B6","","9/11/2022","Jon","","FAGR","Soil","Organic","76d","B6","Plate 7","",NA,NA,"pmoa","217.934860229492",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4358.697265625,NA,NA,226.577087402344,209.355667114258,14595,2468,12127,"loose"
"7B6","FAGR_AB2
Soil_Organic
Lab ID: 76d",255.6,"8/4/2022","QW","",NA,"","Plate 7",42,"B6","","9/11/2022","Jon","","FAGR","Soil","Organic","76d","B6","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.176699116826057,0,19949,0,19949,"strict"
"7B6","FAGR_AB2
Soil_Organic
Lab ID: 76d",255.6,"8/4/2022","QW","",NA,"","Plate 7",42,"B6","","9/11/2022","Jon","","FAGR","Soil","Organic","76d","B6","Plate 7","",NA,NA,"mmox","0.190054759383202",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3.80109524726868,NA,NA,0.503775596618652,0.0451035499572754,18572,3,18569,"strict"
"7B7","FAGR_AB6'
Soil_Organic
Lab ID: 84d",250,"8/4/2022","QW","",NA,"","Plate 7",50,"B7","","9/11/2022","Jon","","FAGR","Soil","Organic","84d","B7","Plate 7","",NA,NA,"pmoa","54.470027923584",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1089.40051269531,NA,NA,58.4475936889648,50.5058670043945,15980,723,15257,"strict"
"7B7","FAGR_AB6'
Soil_Organic
Lab ID: 84d",250,"8/4/2022","QW","",NA,"","Plate 7",50,"B7","","9/11/2022","Jon","","FAGR","Soil","Organic","84d","B7","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.190159723162651,0,18537,0,18537,"loose"
"7B7","FAGR_AB6'
Soil_Organic
Lab ID: 84d",250,"8/4/2022","QW","",NA,"","Plate 7",50,"B7","","9/11/2022","Jon","","FAGR","Soil","Organic","84d","B7","Plate 7","",NA,NA,"mmox","1.78909146785736",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",35.7818298339844,NA,NA,2.58876442909241,1.17419600486755,16452,25,16427,"loose"
"7B7","FAGR_AB6'
Soil_Organic
Lab ID: 84d",250,"8/4/2022","QW","",NA,"","Plate 7",50,"B7","","9/11/2022","Jon","","FAGR","Soil","Organic","84d","B7","Plate 7","",NA,NA,"pmoa","253.99430847168",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5079.88623046875,NA,NA,262.982879638672,245.073913574219,15980,3103,12877,"loose"
"7B7","FAGR_AB6'
Soil_Organic
Lab ID: 84d",250,"8/4/2022","QW","",NA,"","Plate 7",50,"B7","","9/11/2022","Jon","","FAGR","Soil","Organic","84d","B7","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.190159723162651,0,18537,0,18537,"strict"
"7B7","FAGR_AB6'
Soil_Organic
Lab ID: 84d",250,"8/4/2022","QW","",NA,"","Plate 7",50,"B7","","9/11/2022","Jon","","FAGR","Soil","Organic","84d","B7","Plate 7","",NA,NA,"mmox","0.214547380805016",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4.29094743728638,NA,NA,0.568707704544067,0.0509157031774521,16452,3,16449,"strict"
"7C1","BEAL_YB13
Soil_Organic
Lab ID: 37d",259.7,"8/2/2022","CB","",NA,"","Plate 7",3,"C1","","9/11/2022","Jon","","BEAL","Soil","Organic","37d","C1","Plate 7","",NA,NA,"mmox","16.0645847320557",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",321.291687011719,NA,NA,18.0616760253906,14.0708780288696,18360,249,18111,"strict"
"7C1","BEAL_YB13
Soil_Organic
Lab ID: 37d",259.7,"8/2/2022","CB","",NA,"","Plate 7",3,"C1","","9/11/2022","Jon","","BEAL","Soil","Organic","37d","C1","Plate 7","",NA,NA,"mcra_probe","393.873962402344",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",7877.4794921875,NA,NA,404.996276855469,382.855834960938,17254,4909,12345,"strict"
"7C1","BEAL_YB13
Soil_Organic
Lab ID: 37d",259.7,"8/2/2022","CB","",NA,"","Plate 7",3,"C1","","9/11/2022","Jon","","BEAL","Soil","Organic","37d","C1","Plate 7","",NA,NA,"mmox","29.7856578826904",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",595.713134765625,NA,NA,32.5138282775879,27.0637950897217,18360,459,17901,"loose"
"7C1","BEAL_YB13
Soil_Organic
Lab ID: 37d",259.7,"8/2/2022","CB","",NA,"","Plate 7",3,"C1","","9/11/2022","Jon","","BEAL","Soil","Organic","37d","C1","Plate 7","",NA,NA,"pmoa","2905.95385742188",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",58119.078125,NA,NA,2968.91625976563,2846.1904296875,15311,14016,1295,"loose"
"7C1","BEAL_YB13
Soil_Organic
Lab ID: 37d",259.7,"8/2/2022","CB","",NA,"","Plate 7",3,"C1","","9/11/2022","Jon","","BEAL","Soil","Organic","37d","C1","Plate 7","",NA,NA,"mcra_probe","1465.2109375",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",29304.21875,NA,NA,1493.154296875,1437.916015625,17254,12288,4966,"loose"
"7C1","BEAL_YB13
Soil_Organic
Lab ID: 37d",259.7,"8/2/2022","CB","",NA,"","Plate 7",3,"C1","","9/11/2022","Jon","","BEAL","Soil","Organic","37d","C1","Plate 7","",NA,NA,"pmoa","1420.10693359375",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",28402.138671875,NA,NA,1448.98779296875,1391.91809082031,15311,10732,4579,"strict"
"7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Soil","Organic","109d","C10","Plate 7","",NA,NA,"mmox","2.05007719993591",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",41.0015449523926,NA,NA,2.87726902961731,1.39926898479462,17231,30,17201,"loose"
"7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Soil","Organic","109d","C10","Plate 7","",NA,NA,"pmoa","91.4955673217773",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1829.91137695313,NA,NA,96.5298614501953,86.4827117919922,17040,1275,15765,"loose"
"7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Soil","Organic","109d","C10","Plate 7","",NA,NA,"pmoa","24.3457298278809",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",486.914611816406,NA,NA,26.9028167724609,21.7941856384277,17040,349,16691,"strict"
"7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Soil","Organic","109d","C10","Plate 7","",NA,NA,"mmox","0.273137301206589",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5.46274614334106,NA,NA,0.644090950489044,0.0824124962091446,17231,4,17227,"strict"
"7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Soil","Organic","109d","C10","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.199705690145493,0,17651,0,17651,"strict"
"7C10","PIST_WP401
Soil_Organic
Lab ID: 109d",250,"5-Aug","QW","",NA,"","Plate 7",75,"C10","","9/11/2022","Jon","","PIST","Soil","Organic","109d","C10","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.199705690145493,0,17651,0,17651,"loose"
"7C11","PIST_WPBERENICE
Soil_Organic
Lab ID: 117d",255.2,"5-Aug","QW","",NA,"","Plate 7",83,"C11","","9/11/2022","Jon","","PIST","Soil","Organic","117d","C11","Plate 7","",NA,NA,"mmox","23.9202404022217",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",478.404815673828,NA,NA,26.30592918396,21.539379119873,19228,387,18841,"loose"
"7C11","PIST_WPBERENICE
Soil_Organic
Lab ID: 117d",255.2,"5-Aug","QW","",NA,"","Plate 7",83,"C11","","9/11/2022","Jon","","PIST","Soil","Organic","117d","C11","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.200000301003456,0,17625,0,17625,"strict"
"7C11","PIST_WPBERENICE
Soil_Organic
Lab ID: 117d",255.2,"5-Aug","QW","",NA,"","Plate 7",83,"C11","","9/11/2022","Jon","","PIST","Soil","Organic","117d","C11","Plate 7","",NA,NA,"mcra_probe","0.133507788181305",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.6701557636261,NA,NA,0.427678912878036,0.0202254559844732,17625,2,17623,"loose"
"7C11","PIST_WPBERENICE
Soil_Organic
Lab ID: 117d",255.2,"5-Aug","QW","",NA,"","Plate 7",83,"C11","","9/11/2022","Jon","","PIST","Soil","Organic","117d","C11","Plate 7","",NA,NA,"mmox","2.38864922523499",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",47.7729835510254,NA,NA,3.22189664840698,1.71345603466034,19228,39,19189,"strict"
"7C11","PIST_WPBERENICE
Soil_Organic
Lab ID: 117d",255.2,"5-Aug","QW","",NA,"","Plate 7",83,"C11","","9/11/2022","Jon","","PIST","Soil","Organic","117d","C11","Plate 7","",NA,NA,"pmoa","126.476806640625",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",2529.5361328125,NA,NA,132.29035949707,120.691833496094,17944,1829,16115,"strict"
"7C11","PIST_WPBERENICE
Soil_Organic
Lab ID: 117d",255.2,"5-Aug","QW","",NA,"","Plate 7",83,"C11","","9/11/2022","Jon","","PIST","Soil","Organic","117d","C11","Plate 7","",NA,NA,"pmoa","791.198547363281",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",15823.970703125,NA,NA,808.179260253906,774.45947265625,17944,8785,9159,"loose"
"7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Soil","Organic","125d","C12","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.195085406303406,0,18069,0,18069,"loose"
"7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Soil","Organic","125d","C12","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.195085406303406,0,18069,0,18069,"strict"
"7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Soil","Organic","125d","C12","Plate 7","",NA,NA,"mmox","0.307116359472275",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",6.14232730865479,NA,NA,0.66746598482132,0.107972964644432,19156,5,19151,"strict"
"7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Soil","Organic","125d","C12","Plate 7","",NA,NA,"pmoa","44.3018608093262",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",886.037231445313,NA,NA,47.8201560974121,40.794059753418,16533,611,15922,"strict"
"7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Soil","Organic","125d","C12","Plate 7","",NA,NA,"mmox","1.84390187263489",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",36.8780364990234,NA,NA,2.5878119468689,1.25858008861542,19156,30,19126,"loose"
"7C12","QUAL_WO1
Soil_Organic
Lab ID: 125d",251.2,"5-Aug","QW","",NA,"","Plate 7",91,"C12","","9/11/2022","Jon","","QUAL","Soil","Organic","125d","C12","Plate 7","",NA,NA,"pmoa","224.916931152344",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4498.3388671875,NA,NA,233.177185058594,216.714279174805,16533,2877,13656,"loose"
"7C3","BELE_BB14
Soil_Organic
Lab ID: 53d",252.2,"8/3/2022","QW","",NA,"","Plate 7",19,"C3","","9/11/2022","Jon","","BELE","Soil","Organic","53d","C3","Plate 7","",NA,NA,"pmoa","62.6778678894043",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1253.55737304688,NA,NA,66.6771774291992,58.6921119689941,18253,947,17306,"strict"
"7C3","BELE_BB14
Soil_Organic
Lab ID: 53d",252.2,"8/3/2022","QW","",NA,"","Plate 7",19,"C3","","9/11/2022","Jon","","BELE","Soil","Organic","53d","C3","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.22594989836216,0,15601,0,15601,"strict"
"7C3","BELE_BB14
Soil_Organic
Lab ID: 53d",252.2,"8/3/2022","QW","",NA,"","Plate 7",19,"C3","","9/11/2022","Jon","","BELE","Soil","Organic","53d","C3","Plate 7","",NA,NA,"mmox","0.0701010301709175",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.40202057361603,NA,NA,0.334840208292007,0.00294415932148695,16783,1,16782,"strict"
"7C3","BELE_BB14
Soil_Organic
Lab ID: 53d",252.2,"8/3/2022","QW","",NA,"","Plate 7",19,"C3","","9/11/2022","Jon","","BELE","Soil","Organic","53d","C3","Plate 7","",NA,NA,"mmox","1.4729996919632",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",29.4599933624268,NA,NA,2.19986772537231,0.927353858947754,16783,21,16762,"loose"
"7C3","BELE_BB14
Soil_Organic
Lab ID: 53d",252.2,"8/3/2022","QW","",NA,"","Plate 7",19,"C3","","9/11/2022","Jon","","BELE","Soil","Organic","53d","C3","Plate 7","",NA,NA,"pmoa","291.426940917969",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5828.5390625,NA,NA,300.510803222656,282.412689208984,18253,4005,14248,"loose"
"7C3","BELE_BB14
Soil_Organic
Lab ID: 53d",252.2,"8/3/2022","QW","",NA,"","Plate 7",19,"C3","","9/11/2022","Jon","","BELE","Soil","Organic","53d","C3","Plate 7","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.22594989836216,0,15601,0,15601,"loose"
"7C4","BELE_BB9
Soil_Organic
Lab ID: 61d",253,"8/3/2022","QW","The soil in the sample is mixed with a lot of pine needles. ",NA,"","Plate 7",27,"C4","","9/11/2022","Jon","","BELE","Soil","Organic","61d","C4","Plate 7","",NA,NA,"mmox","0.940283238887787",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",18.8056640625,NA,NA,1.48281586170197,0.549739360809326,20027,16,20011,"loose"
"7C4","BELE_BB9
Soil_Organic
Lab ID: 61d",253,"8/3/2022","QW","The soil in the sample is mixed with a lot of pine needles. ",NA,"","Plate 7",27,"C4","","9/11/2022","Jon","","BELE","Soil","Organic","61d","C4","Plate 7","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.176010861992836,0,20027,0,20027,"strict"
"7C4","BELE_BB9
Soil_Organic
Lab ID: 61d",253,"8/3/2022","QW","The soil in the sample is mixed with a lot of pine needles. ",NA,"","Plate 7",27,"C4","","9/11/2022","Jon","","BELE","Soil","Organic","61d","C4","Plate 7","",NA,NA,"pmoa","66.5332870483398",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1330.66577148438,NA,NA,70.9206237792969,62.1622581481934,16132,887,15245,"strict"
"7C4","BELE_BB9
Soil_Organic
Lab ID: 61d",253,"8/3/2022","QW","The soil in the sample is mixed with a lot of pine needles. ",NA,"","Plate 7",27,"C4","","9/11/2022","Jon","","BELE","Soil","Organic","61d","C4","Plate 7","",NA,NA,"mcra_probe","0.0608797445893288",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.21759486198425,NA,NA,0.290790051221848,0.00255688582547009,19325,1,19324,"loose"
